SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
22519,"22","3","Assorted","","1995","Value Pack Italy",,91,,,,,"http://images.brickset.com/sets/images/22-3.jpg","No","No",0
22520,"23","2","Town","Product Collection","1995","Value Pack Italy",,161,,,,,"http://images.brickset.com/sets/images/23-2.jpg","No","No",0
493,"1660","1","Promotional","Ferries","1995","Kronprins Frederik Ferry",,163,,,,,"http://images.brickset.com/sets/images/1660-1.jpg","No","No",0
534,"1714","1","Space","Spyrius","1995","Surveillance Scooter",1,23,,,,,"http://images.brickset.com/sets/images/1714-1.jpg","No","No",0
8779,"1715","1","Basic","","1995","Standard Bricks",,400,,,,,"http://images.brickset.com/sets/images/1715-1.jpg","No","No",0
9436,"1719","2","Freestyle","","1995","Freestyle Bricks and Plates",,199,,,,,,"No","No",0
10358,"1734","1","Duplo","","1995","Large Clown Bucket",,77,,,,,,"No","No",0
556,"1736","1","Castle","Dragon Knights","1995","Wizard's Cart",1,17,,,,,"http://images.brickset.com/sets/images/1736-1.jpg","No","No",0
562,"1743","1","Basic","","1995","Standard Bricks, 5+",,400,,,,,"http://images.brickset.com/sets/images/1743-1.jpg","No","No",0
10359,"1744","1","Duplo","","1995","Medium Bucket",1,51,,,,,,"No","No",0
563,"1745","1","Basic","","1995","Standard Bricks, 3+",,404,,,,,,"No","No",0
564,"1746","1","Castle","Dragon Knights","1995","Wiz the Wizard",1,17,,2.5,,,"http://images.brickset.com/sets/images/1746-1.jpg","No","No",0
8113,"1756","1","Basic","","1995","Animals",,8,,,,,"http://images.brickset.com/sets/images/1756-1.jpg","No","No",0
8114,"1758","1","Basic","","1995","Animals",,7,,,,,"http://images.brickset.com/sets/images/1758-1.jpg","No","No",0
569,"1759","1","Duplo","","1995","Parrot",,7,,0.6,,,"http://images.brickset.com/sets/images/1759-1.jpg","No","No",0
570,"1760","1","Town","Racing","1995","Go-Kart",1,21,,,,,"http://images.brickset.com/sets/images/1760-1.jpg","No","No",0
571,"1761","1","Town","Paradisa","1995","Paradisa Speedboat",1,21,,,,,"http://images.brickset.com/sets/images/1761-1.jpg","No","No",0
572,"1762","1","Town","Racing","1995","Hot Wheels",1,21,,,,,"http://images.brickset.com/sets/images/1762-1.jpg","No","No",0
5005,"1764","1","Duplo","","1995","Birthday Building Set",,100,,,,,,"No","No",0
10360,"1765","1","Duplo","","1995","Small Bucket",,34,,,,,,"No","No",0
10361,"1766","1","Freestyle","","1995","Small Freestyle Bucket",,109,,,,,,"No","No",0
8115,"1767","1","Basic","","1995","Animals",,6,,,,,"http://images.brickset.com/sets/images/1767-1.jpg","No","No",0
8116,"1768","1","Basic","","1995","Animals",,10,,,,,"http://images.brickset.com/sets/images/1768-1.jpg","No","No",0
583,"1785","1","Space","Miscellaneous","1995","Crater Critters",,143,,10,,,"http://images.brickset.com/sets/images/1785-1.jpg","No","No",0
584,"1786","1","Town","Police","1995","Jailbreak Joe",4,186,,,,,"http://images.brickset.com/sets/images/1786-1.jpg","No","No",0
585,"1787","1","Space","Unitron","1995","Crater Cruiser",2,183,,18,,,"http://images.brickset.com/sets/images/1787-1.jpg","No","No",0
586,"1788","1","Pirates","","1995","Treasure Chest",4,159,,22,,,"http://images.brickset.com/sets/images/1788-1.jpg","No","No",0
587,"1789","1","Space","Unitron","1995","Star Hawk II",2,292,,27,,,"http://images.brickset.com/sets/images/1789-1.jpg","No","No",0
591,"1793","1","Space","Unitron","1995","Space Station Zenon",3,346,,,,,"http://images.brickset.com/sets/images/1793-1.jpg","No","No",0
10362,"1805","1","Duplo","","1995","Small Bucket",,32,,,,,,"No","No",0
601,"1807","1","Town","Seasonal","1995","Santa Claus and Sleigh",1,17,,2,,,"http://images.brickset.com/sets/images/1807-1.jpg","No","No",0
22521,"1811","1","Duplo","","1995","Safari",1,27,,,,,,"No","No",0
604,"1814","1","Duplo","Toolo","1995","Starter Set",1,23,,,,,"http://images.brickset.com/sets/images/1814-1.jpg","No","No",0
7192,"1819","1","Basic","","1995","Large Bucket",,950,,20,,,"http://images.brickset.com/sets/images/1819-1.jpg","No","No",0
10363,"1820","1","Primo","","1995","Primo Sample Set",,,,,,,,"No","No",0
610,"1822","1","Aquazone","Aquanauts","1995","Sea Claw 7",2,192,,20,,,"http://images.brickset.com/sets/images/1822-1.jpg","No","No",0
8117,"1828","1","Basic","","1995","Animals",,7,,,,,"http://images.brickset.com/sets/images/1828-1.jpg","No","No",0
616,"1831","1","Town","Special","1995","Maersk Line Container Lorry",1,211,,,,,"http://images.brickset.com/sets/images/1831-1.jpg","No","No",0
617,"1836","1","Freestyle","","1995","Freestyle Set",,9,,,,,"http://images.brickset.com/sets/images/1836-1.jpg","No","No",0
618,"1837","1","Freestyle","","1995","Freestyle Set",,11,,,,,"http://images.brickset.com/sets/images/1837-1.jpg","No","No",0
619,"1838","1","Freestyle","","1995","Freestyle Set",,16,,,,,"http://images.brickset.com/sets/images/1838-1.jpg","No","No",0
620,"1839","1","Freestyle","","1995","Freestyle Set",,19,,,,,"http://images.brickset.com/sets/images/1839-1.jpg","No","No",0
5802,"1840","1","Freestyle","","1995","Trial Size Bag",,23,,,,,"http://images.brickset.com/sets/images/1840-1.jpg","No","No",0
7229,"1844","1","Duplo","","1995","Large Green Bucket",3,90,,,,,,"No","No",0
5803,"1850","1","Freestyle","","1995","Trial Size Bag",,27,,,,,"http://images.brickset.com/sets/images/1850-1.jpg","No","No",0
22522,"1852","1","Duplo","","1995","Alligator Bucket",,43,,,,,,"No","No",0
5804,"1860","1","Freestyle","","1995","Trial Size Bag",1,30,,,,,"http://images.brickset.com/sets/images/1860-1.jpg","No","No",0
22523,"1863","1","Freestyle","","1995","Freestyle Trial Set",,11,,,,,,"No","No",0
5805,"1870","1","Freestyle","","1995","Trial Size Bag",,36,,,,,"http://images.brickset.com/sets/images/1870-1.jpg","No","No",0
670,"1954","1","Space","Spyrius","1995","Surveillance Scooter",1,23,,,,,"http://images.brickset.com/sets/images/1954-1.jpg","No","No",0
762,"2080","1","Duplo","Primo","1995","Small Stack 'n' Learn Set",,9,,,,,,"No","No",0
764,"2082","1","Duplo","Primo","1995","Medium Stack 'n' Learn Set",1,9,,,,,,"No","No",0
765,"2084","1","Duplo","Primo","1995","Large Stack 'n' Learn Set",1,14,,,,,"http://images.brickset.com/sets/images/2084-1.jpg","No","No",0
767,"2086","1","Duplo","Primo","1995","XLarge Stack 'n' Learn Set",2,18,,,,,,"No","No",0
4940,"2090","1","Primo","","1995","Baby Storage Bear",1,18,,,,,,"No","No",0
22524,"2320","1","Basic","","1995","Small Basic Box",,10,,,,,,"No","No",0
22525,"2324","1","Duplo","","1995","Large Giraffe Bucket",2,48,,,,,,"No","No",0
