SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
3761,"7","1","Basic","","1978","Basic Building Set, 3+",,2,,3.5,,,"http://images.brickset.com/sets/images/7-1.jpg","No","No",0
4079,"8","1","Basic","","1978","Basic Building Set, 3+",,1,,5.5,,,"http://images.brickset.com/sets/images/8-1.jpg","No","No",0
4522,"9","1","Basic","","1978","Basic Building Set, 3+",,116,,,,,"http://images.brickset.com/sets/images/9-1.jpg","No","No",0
5291,"061","2","PreSchool","","1978","Puppy",,8,,,,,,"No","No",0
3146,"063","1","PreSchool","","1978","Ducks",,5,,,,,,"No","No",0
4403,"086","1","PreSchool","","1978","Tub Boat",1,3,,,,,,"No","No",0
473,"164","1","Trains","4.5/12 V","1978","Passenger Coach",2,148,,,,,"http://images.brickset.com/sets/images/164-1.jpg","No","No",0
484,"165","1","Trains","4.5/12 V","1978","Cargo Station",2,268,,,,,"http://images.brickset.com/sets/images/165-1.jpg","No","No",0
7511,"166","1","Trains","4.5/12 V","1978","Flat wagon",2,53,,,,,"http://images.brickset.com/sets/images/166-1.jpg","No","No",0
7512,"167","1","Trains","4.5/12 V","1978","Car transport wagon",2,102,,,,,"http://images.brickset.com/sets/images/167-1.jpg","No","No",0
743,"205","1","Basic","","1978","People Set",,120,,29,,,"http://images.brickset.com/sets/images/205-1.jpg","No","No",0
7513,"208","1","Building Set with People","","1978","Mother with baby",1,46,,,,,"http://images.brickset.com/sets/images/208-1.jpg","No","No",0
853,"230","1","Building Set with People","","1978","Hairdressing Salon",,215,,,,,"http://images.brickset.com/sets/images/230-1.jpg","No","No",0
862,"231","1","Building Set with People","","1978","Hospital",,379,,,,,"http://images.brickset.com/sets/images/231-1.jpg","No","No",0
869,"232","1","Building Set with People","","1978","Bungalow",,445,,,,,"http://images.brickset.com/sets/images/232-1.jpg","No","No",0
1102,"278","1","Building Set with People","","1978","Television Room",,104,,,,,"http://images.brickset.com/sets/images/278-1.jpg","No","No",0
1209,"297","1","Building Set with People","","1978","Nursery",1,167,,,,,"http://images.brickset.com/sets/images/297-1.jpg","No","No",0
1234,"300","1","Town","Accessories","1978","Road Plates, Junction",,2,,,,,"http://images.brickset.com/sets/images/300-1.jpg","No","No",0
1239,"301","1","Town","Accessories","1978","Road Plates, Curved",,2,,,,,"http://images.brickset.com/sets/images/301-1.jpg","No","No",0
1248,"302","1","Town","Accessories","1978","Road Plates, Straight",,2,,,,,"http://images.brickset.com/sets/images/302-1.jpg","No","No",0
1371,"316","1","LEGOLAND","Boats","1978","Fire Fighting Launch",,133,,,,,"http://images.brickset.com/sets/images/316-1.jpg","No","No",0
5296,"330","2","Building set with People","","1978","Gas Station",,211,,,,,"http://images.brickset.com/sets/images/330-2.jpg","No","No",0
5298,"340","2","Building Set with People","","1978","Fire Trucks",,274,,,,,,"No","No",0
1785,"374","1","Town","Classic","1978","Fire Station",4,349,,,,,"http://images.brickset.com/sets/images/374-1.jpg","No","No",0
1795,"375","2","Castle","Classic","1978","Castle",14,767,,,,,"http://images.brickset.com/sets/images/375-2.jpg","No","No",0
1805,"376","2","Town","Classic","1978","House with Garden",2,91,,,,,"http://images.brickset.com/sets/images/376-2.jpg","No","No",0
1809,"377","1","Town","Classic","1978","Shell Service Station",2,90,,,,,"http://images.brickset.com/sets/images/377-1.jpg","No","No",0
7034,"398","1","Hobby Set","","1978","USS Constellation",,973,,,,,"http://images.brickset.com/sets/images/398-1.jpg","No","No",0
2261,"462","1","Space","Classic","1978","Mobile Rocket Launcher",2,76,,,,,"http://images.brickset.com/sets/images/462-1.jpg","No","No",0
2361,"483","1","Space","Classic","1978","Alpha-1 Rocket Base",3,187,,,,,"http://images.brickset.com/sets/images/483-1.jpg","No","No",0
2374,"487","1","Space","Classic","1978","Space Cruiser",2,170,,10,,,"http://images.brickset.com/sets/images/487-1.jpg","No","No",0
2382,"493","1","Space","Classic","1978","Command Center",4,189,,,,,"http://images.brickset.com/sets/images/493-1.jpg","No","No",0
6170,"528","1","Duplo","","1978","Building Set",,20,,,,,"http://images.brickset.com/sets/images/528-1.jpg","No","No",0
7516,"529","1","Duplo","","1978","Animals",,39,,,,,,"No","No",0
2718,"534","1","Duplo","","1978","Bath-Toy Boat",1,2,,,,,"http://images.brickset.com/sets/images/534-1.jpg","No","No",0
5301,"575","1","LEGOLAND","","1978","Coast Guard Station",5,319,,,,,"http://images.brickset.com/sets/images/575-1.jpg","No","No",0
2925,"590","1","LEGOLAND","","1978","Engine Co. No. 9",4,353,,,,,"http://images.brickset.com/sets/images/590-1.jpg","No","No",0
2972,"600","2","Town","Classic","1978","Police Car",1,23,,,,,"http://images.brickset.com/sets/images/600-2.jpg","No","No",0
2979,"601","1","Town","Classic","1978","Shell Filling Station",1,13,,,,,"http://images.brickset.com/sets/images/601-1.jpg","No","No",0
2987,"602","1","Town","Classic","1978","Fire Chief's Car",1,29,,,,,"http://images.brickset.com/sets/images/602-1.jpg","No","No",0
2997,"603","1","Town","Classic","1978","Motorbike",1,26,,,,,"http://images.brickset.com/sets/images/603-1.jpg","No","No",0
7124,"604","1","Town","Classic","1978","Shell Service Car",1,28,,,,,"http://images.brickset.com/sets/images/604-1.jpg","No","No",0
3019,"605","1","Town","Classic","1978","Street Crew",1,18,,,,,"http://images.brickset.com/sets/images/605-1.jpg","No","No",0
3025,"606","1","Town","Classic","1978","Ambulance",1,30,,,,,"http://images.brickset.com/sets/images/606-1.jpg","No","No",0
3089,"620","1","Town","Classic","1978","Fire Truck",1,37,,,,,"http://images.brickset.com/sets/images/620-1.jpg","No","No",0
3091,"621","1","Town","Classic","1978","Police Car",1,39,,,,,"http://images.brickset.com/sets/images/621-1.jpg","No","No",0
3092,"622","2","Town","Classic","1978","Tipper Truck",,45,,,,,"http://images.brickset.com/sets/images/622-2.jpg","No","No",0
