SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
3102,"6246","1","Pirates","Islanders","1994","Crocodile Cage",2,59,,7.25,,,"http://images.brickset.com/sets/images/6246-1.jpg","No","No",0
3112,"6256","1","Pirates","Islanders","1994","Islander Catamaran",2,63,,12,,,"http://images.brickset.com/sets/images/6256-1.jpg","No","No",0
3120,"6262","1","Pirates","Islanders","1994","King Kahuka's Throne",5,146,,21,,,"http://images.brickset.com/sets/images/6262-1.jpg","No","No",0
3122,"6264","1","Pirates","Islanders","1994","Forbidden Cove",4,214,,29.75,,,"http://images.brickset.com/sets/images/6264-1.jpg","No","No",0
3134,"6278","1","Pirates","Islanders","1994","Enchanted Island",7,428,,66,,,"http://images.brickset.com/sets/images/6278-1.jpg","No","No",0
3191,"6340","1","Town","Fire","1994","Hook & Ladder",2,177,,20,,,"http://images.brickset.com/sets/images/6340-1.jpg","No","No",0
3192,"6341","1","Town","Flight","1994","Gas N' Go Flyer",2,106,,13.25,,,"http://images.brickset.com/sets/images/6341-1.jpg","No","No",0
3198,"6348","1","Town","Police","1994","Surveillance Squad",3,311,,33,,,"http://images.brickset.com/sets/images/6348-1.jpg","No","No",0
3201,"6350","1","Town","Shops and Services","1994","Pizza To Go",3,152,,15,,,"http://images.brickset.com/sets/images/6350-1.jpg","No","No",0
3259,"6402","1","Town","Paradisa","1994","Sidewalk Café",2,47,,7.25,,,"http://images.brickset.com/sets/images/6402-1.jpg","No","No",0
3267,"6410","1","Town","Paradisa","1994","Cabana Beach",4,152,,25.5,,,"http://images.brickset.com/sets/images/6410-1.jpg","No","No",0
3334,"6483","1","Town","Police","1994","Coastal Patrol",3,243,,48,,,"http://images.brickset.com/sets/images/6483-1.jpg","No","No",0
3367,"6514","1","Town","Vehicles","1994","Trail Ranger",1,36,,3.25,,,"http://images.brickset.com/sets/images/6514-1.jpg","No","No",0
3369,"6515","1","Town","Flight","1994","Stunt Copter",1,35,,3.25,,,"http://images.brickset.com/sets/images/6515-1.jpg","No","No",0
3396,"6537","1","Town","Boats","1994","Hydro Racer",1,50,,4.5,,,"http://images.brickset.com/sets/images/6537-1.jpg","No","No",0
3397,"6538","1","Town","Vehicles","1994","Rebel Roadster",1,57,,4.5,,,"http://images.brickset.com/sets/images/6538-1.jpg","No","No",0
3402,"6543","1","Town","Boats","1994","Sail N' Fly Marina",7,709,,85,,,"http://images.brickset.com/sets/images/6543-1.jpg","No","No",0
3422,"6561","1","Town","Vehicles","1994","Hot Rod Club",3,237,,26.5,,,"http://images.brickset.com/sets/images/6561-1.jpg","No","No",0
3431,"6571","1","Town","Fire","1994","Flame Fighters",4,428,,55,,,"http://images.brickset.com/sets/images/6571-1.jpg","No","No",0
3452,"6597","1","Town","Flight","1994","Century Skyway",12,894,,109,,,"http://images.brickset.com/sets/images/6597-1.jpg","No","No",0
3519,"6665","1","Town","Leisure","1994","River Runners",3,77,,7.25,,,"http://images.brickset.com/sets/images/6665-1.jpg","No","No",0
3520,"6666","1","Town","Medical","1994","Ambulance",2,79,,9.25,,,"http://images.brickset.com/sets/images/6666-1.jpg","No","No",0
3560,"6705","1","Space","Miscellaneous","1994","Space Explorers",5,39,,6,,,"http://images.brickset.com/sets/images/6705-1.jpg","No","No",0
3649,"6835","1","Space","Spyrius","1994","Saucer Scout",1,47,,4,,,"http://images.brickset.com/sets/images/6835-1.jpg","No","No",0
3686,"6889","1","Space","Spyrius","1994","Recon Robot",1,135,,12,,,"http://images.brickset.com/sets/images/6889-1.jpg","No","No",0
3719,"6939","1","Space","Spyrius","1994","Saucer Centurion",2,222,,27,,,"http://images.brickset.com/sets/images/6939-1.jpg","No","No",0
3724,"6949","1","Space","Spyrius","1994","Robo-Guardian",3,369,,36,,,"http://images.brickset.com/sets/images/6949-1.jpg","No","No",0
3734,"6959","1","Space","Spyrius","1994","Lunar Launch Site",3,287,,36,,,"http://images.brickset.com/sets/images/6959-1.jpg","No","No",0
3759,"6991","1","Space","Unitron","1994","Monorail Transport Base",4,573,,178,,,"http://images.brickset.com/sets/images/6991-1.jpg","No","No",0
4103,"8032","1","Technic","Universal","1994","Multi Functional Starter Set",,215,,26.5,,,"http://images.brickset.com/sets/images/8032-1.jpg","No","No",0
4115,"8062","1","Technic","Universal","1994","Briefcase Set",,403,,68,,,"http://images.brickset.com/sets/images/8062-1.jpg","No","No",0
4462,"8808","1","Technic","","1994","F1 Racer ",,94,,8.75,,,"http://images.brickset.com/sets/images/8808-1.jpg","No","No",0
4465,"8812","1","Technic","","1994","Helicopter",,147,,,,,"http://images.brickset.com/sets/images/8812-1.jpg","No","No",0
4467,"8816","1","Technic","","1994","Off-Roader",,184,,,,,"http://images.brickset.com/sets/images/8816-1.jpg","No","No",0
4474,"8829","1","Technic","","1994","Dune Blaster",,278,,,,,"http://images.brickset.com/sets/images/8829-1.jpg","No","No",0
4503,"8858","1","Technic","","1994","Rebel Wrecker",,461,,,,,"http://images.brickset.com/sets/images/8858-1.jpg","No","No",0
4511,"8880","1","Technic","","1994","Super Car",,1343,,130,,,"http://images.brickset.com/sets/images/8880-1.jpg","No","No",0

