SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
8425,"1883","1","Duplo","","1990","Rabbit Rattle",,1,,,,,"http://images.brickset.com/sets/images/1883-1.jpg","No","No",0
704,"1998","1","Promotional","Ferries","1990","Silja Line Ferry",,370,,,,,"http://images.brickset.com/sets/images/1998-1.jpg","No","No",0
10108,"2442","1","Duplo","","1990","School Room",2,7,,,,,,"No","No",0
10109,"2446","1","Duplo","","1990","Windmill",1,12,,,,,,"No","No",0
10110,"2450","1","Duplo","","1990","Airport",2,15,,,,,,"No","No",0
10111,"2454","1","Duplo","","1990","Harbour",2,15,,,,,,"No","No",0
5509,"2458","1","Duplo","LEGO PreSchool","1990","Barnyard",1,20,,,,,"http://images.brickset.com/sets/images/2458-1.jpg","No","No",0
10112,"2550","1","Duplo","","1990","Tom's Adventure",1,4,,,,,,"No","No",0
963,"2609","1","Duplo","","1990","Racer",1,1,,,,,"http://images.brickset.com/sets/images/2609-1.jpg","No","No",0
967,"2613","1","Duplo","","1990","Garbage Truck",1,3,,6.5,,,"http://images.brickset.com/sets/images/2613-1.jpg","No","No",0
968,"2615","1","Duplo","","1990","Nursey",2,6,,,,,"http://images.brickset.com/sets/images/2615-1.jpg","No","No",0
981,"2630","2","Duplo","","1990","Car and Campervan",3,11,,,,,,"No","No",0
1011,"2661","1","Duplo","","1990","Zoo Van",1,3,,,,,"http://images.brickset.com/sets/images/2661-1.jpg","No","No",0
1012,"2662","1","Duplo","","1990","Crocodile and Sea Lion",1,14,,,,,"http://images.brickset.com/sets/images/2662-1.jpg","No","No",0
1014,"2664","1","Duplo","","1990","Tiger and Panda Family",1,24,,,,,"http://images.brickset.com/sets/images/2664-1.jpg","No","No",0
1016,"2666","1","Duplo","","1990","Savannah and Polar Animals",1,27,,35.25,,,,"No","No",0
1018,"2668","1","Duplo","","1990","African Animals",1,40,,,,,"http://images.brickset.com/sets/images/2668-1.jpg","No","No",0
1019,"2669","1","Duplo","","1990","Maxi Zoo",4,65,,74,,,,"No","No",0
2400,"5008","1","Service Packs","","1990","Element Separator Grey",,1,,,,,"http://images.brickset.com/sets/images/5008-1.jpg","No","No",0
2401,"5009","1","Service Packs","","1990","Building Plate 16 x 32 Yellow",,1,,,,,"http://images.brickset.com/sets/images/5009-1.jpg","No","No",0
2402,"5010","1","Service Packs","","1990","Building Plate 16 x 32 Green",,1,,,,,"http://images.brickset.com/sets/images/5010-1.jpg","No","No",0
2468,"5076","1","Service Packs","","1990","Plates 2 x 8 White",,6,,,,,"http://images.brickset.com/sets/images/5076-1.jpg","No","No",0
2504,"5110","1","Service Packs","Technic","1990","Cross Axles, Nuts",,26,,10.75,,,"http://images.brickset.com/sets/images/5110-1.jpg","No","No",0
2505,"5111","1","Service Packs","","1990","Plates 2 x 2 with Wire 128 cm 9 V",,1,,4,,,"http://images.brickset.com/sets/images/5111-1.jpg","No","No",0
2506,"5112","1","Service Packs","","1990","Loading Grabs, Crane Hook",,3,,,,,"http://images.brickset.com/sets/images/5112-1.jpg","No","No",0
2507,"5113","1","Service Packs","","1990","Propeller",,1,,,,,"http://images.brickset.com/sets/images/5113-1.jpg","No","No",0
2544,"5150","1","Service Packs","Pirates","1990","Pirate Accessories",,27,,3.25,,,"http://images.brickset.com/sets/images/5150-1.jpg","No","No",0
2578,"5185","1","Service Packs","Town","1990","Dustbins with Lids",,8,,,,,"http://images.brickset.com/sets/images/5185-1.jpg","No","No",0
2584,"5191","1","Service Packs","","1990","Balloon Tyres",,4,,,,,"http://images.brickset.com/sets/images/5191-1.jpg","No","No",0
2592,"5199","1","Service Packs","","1990","Mini Antennas, Assorted Sticks and Antennas",,32,,,,,"http://images.brickset.com/sets/images/5199-1.jpg","No","No",0
2649,"5255","1","Service Packs","Technic","1990","Connector Pegs",,30,,,,,"http://images.brickset.com/sets/images/5255-1.jpg","No","No",0
2651,"5257","1","Service Packs","Technic","1990","Connector Pegs, Toggle Joints and Wheels",,25,,,,,"http://images.brickset.com/sets/images/5257-1.jpg","No","No",0
2652,"5258","1","Service Packs","Technic","1990","Crown Wheels, Gear Racks, Point Wheels, Worm Gears",,10,,,,,"http://images.brickset.com/sets/images/5258-1.jpg","No","No",0
2653,"5259","1","Service Packs","Technic","1990","Universal Joint, Rubber Bands and Wheels",,12,,,,,"http://images.brickset.com/sets/images/5259-1.jpg","No","No",0
2654,"5260","1","Service Packs","Technic","1990","Connecting Rods and Stop Bushes",,32,,,,,"http://images.brickset.com/sets/images/5260-1.jpg","No","No",0
2655,"5261","1","Service Packs","Technic","1990","Plates and Gear Racks",,14,,,,,"http://images.brickset.com/sets/images/5261-1.jpg","No","No",0
2656,"5262","1","Service Packs","Technic","1990","Gear Wheels",,9,,,,,"http://images.brickset.com/sets/images/5262-1.jpg","No","No",0
2657,"5263","1","Service Packs","Technic","1990","Universal Joint, Differential Housing and Point Wheels",,6,,,,,"http://images.brickset.com/sets/images/5263-1.jpg","No","No",0
2817,"5590","1","Model Team","","1990","Whirl and Wheel Super Truck",,1063,,80,,,"http://images.brickset.com/sets/images/5590-1.jpg","No","No",0
2986,"6018","1","Castle","Black Knights","1990","Battle Dragon",2,56,,4.5,,,"http://images.brickset.com/sets/images/6018-1.jpg","No","No",0
3002,"6034","1","Castle","Black Knights","1990","Black Monarch's Ghost",2,46,,7.25,,,"http://images.brickset.com/sets/images/6034-1.jpg","No","No",0
3011,"6042","1","Castle","Crusaders","1990","Dungeon Hunters",3,110,,12.75,,,"http://images.brickset.com/sets/images/6042-1.jpg","No","No",0
3024,"6059","1","Castle","Black Knights","1990","Knight's Stronghold",5,224,,22,,,"http://images.brickset.com/sets/images/6059-1.jpg","No","No",0
3032,"6071","1","Castle","Forestmen","1990","Forestmen's Crossing",5,207,,28.5,,,"http://images.brickset.com/sets/images/6071-1.jpg","No","No",0
3044,"6081","1","Castle","Crusaders","1990","King's Mountain Fortress",8,435,,58,,,"http://images.brickset.com/sets/images/6081-1.jpg","No","No",0
3205,"6354","1","Town","Police","1990","Pursuit Squad",3,171,,15.5,,,"http://images.brickset.com/sets/images/6354-1.jpg","No","No",0
3229,"6375","1","Town","Flight","1990","Trans Air Carrier",2,208,,,,,"http://images.brickset.com/sets/images/6375-1.jpg","No","No",0
3230,"6376","1","Town","Shops and Services","1990","Breezeway Café",5,183,,23,,,"http://images.brickset.com/sets/images/6376-1.jpg","No","No",0
3244,"6389","1","Town","Fire","1990","Fire Control Center",4,533,,52,,,"http://images.brickset.com/sets/images/6389-1.jpg","No","No",0
3252,"6396","1","Town","Flight","1990","International Jetport",8,541,,69.75,,,"http://images.brickset.com/sets/images/6396-1.jpg","No","No",0
3255,"6399","1","Town","Monorail","1990","Airport Shuttle",9,767,,140,,,"http://images.brickset.com/sets/images/6399-1.jpg","No","No",0
3359,"6508","1","Town","Boats","1990","Wave Racer",1,37,,3,,,"http://images.brickset.com/sets/images/6508-1.jpg","No","No",0
3385,"6529","1","Town","Flight","1990","Ultra Lite I",2,35,,4,,,"http://images.brickset.com/sets/images/6529-1.jpg","No","No",0
3389,"6530","1","Town","Vehicles","1990","Sport Coupe",1,43,,,,,"http://images.brickset.com/sets/images/6530-1.jpg","No","No",0
3447,"6592","1","Town","Leisure","1990","Vacation Hideaway",2,111,,,,,"http://images.brickset.com/sets/images/6592-1.jpg","No","No",0
3497,"6644","1","Town","Vehicles","1990","Road Rebel",1,68,,6,,,"http://images.brickset.com/sets/images/6644-1.jpg","No","No",0
3526,"6672","1","Town","Vehicles","1990","Safari Off-Road Vehicle",2,67,,,,,"http://images.brickset.com/sets/images/6672-1.jpg","No","No",0
3527,"6673","1","Town","Flight","1990","Solo Trainer",1,74,,8,,,"http://images.brickset.com/sets/images/6673-1.jpg","No","No",0
3626,"6811","1","Space","M-Tron","1990","Pulsar Charger",1,26,,3,,,"http://images.brickset.com/sets/images/6811-1.jpg","No","No",0
3647,"6833","1","Space","M-Tron","1990","Beacon Tracer",1,40,,3,,,"http://images.brickset.com/sets/images/6833-1.jpg","No","No",0
3675,"6877","1","Space","M-Tron","1990","Vector Detector",1,62,,6.35,,,"http://images.brickset.com/sets/images/6877-1.jpg","No","No",0
3693,"6896","1","Space","M-Tron","1990","Celestial Forager",1,90,,10.95,,,"http://images.brickset.com/sets/images/6896-1.jpg","No","No",0
3708,"6923","1","Space","M-Tron","1990","Particle Ioniser",2,203,,24,,,"http://images.brickset.com/sets/images/6923-1.jpg","No","No",0
3731,"6956","1","Space","M-Tron","1990","Stellar Recon Voyager",2,233,,36,,,"http://images.brickset.com/sets/images/6956-1.jpg","No","No",0
3757,"6989","1","Space","M-Tron","1990","Mega Core Magnetizer",3,503,,60,,,"http://images.brickset.com/sets/images/6989-1.jpg","No","No",0
4116,"8064","1","Technic","Universal","1990","Universal Motor Set",,219,,55,,,"http://images.brickset.com/sets/images/8064-1.jpg","No","No",0
4123,"8094","1","Technic","Universal","1990","Control Centre",,546,,,,,"http://images.brickset.com/sets/images/8094-1.jpg","No","No",0
4439,"8720","1","Technic","Supplementary","1990","9V Motor Set ",,57,,36,,,"http://images.brickset.com/sets/images/8720-1.jpg","No","No",0
4471,"8825","1","Technic","","1990","Night Chopper",,116,,,,,"http://images.brickset.com/sets/images/8825-1.jpg","No","No",0
4475,"8830","1","Technic","","1990","Rally 6-Wheeler",1,171,,,,,"http://images.brickset.com/sets/images/8830-1.jpg","No","No",0
4482,"8840","1","Technic","","1990","Rally Shock & Roll Racer",1,225,,,,,"http://images.brickset.com/sets/images/8840-1.jpg","No","No",0
4493,"8850","1","Technic","","1990","Rally Support Truck",1,354,,,,,"http://images.brickset.com/sets/images/8850-1.jpg","No","No",0
8074,"9355","1","Dacta","","1990","Dacta Space Theme Set",8,509,,,,,"http://images.brickset.com/sets/images/9355-1.jpg","No","No",0
4871,"9920","1","Dacta","Storage","1990","Yellow Storage Box with Lid",,,,12.5,,,"http://images.brickset.com/sets/images/9920-1.jpg","No","No",0
4872,"9922","1","Dacta","Storage","1990","Green Storage Box with Lid",,2,,6.75,,,"http://images.brickset.com/sets/images/9922-1.jpg","No","No",0

