SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
133,"1086","1","Duplo","","2000","Bulk Bucket",,48,,,,,"http://images.brickset.com/sets/images/1086-1.jpg","No","No",0
174,"1177","1","Town","Special","2000","Santa's Truck",1,27,,,,,"http://images.brickset.com/sets/images/1177-1.jpg","No","No",0
189,"1196","1","Town","Telekom","2000","Telekom Race Cyclist",1,7,,,,,"http://images.brickset.com/sets/images/1196-1.jpg","No","No",0
190,"1197","1","Town","Telekom","2000","Telekom Race Cyclist and Television Motorbike",3,26,,,,,"http://images.brickset.com/sets/images/1197-1.jpg","No","No",0
191,"1198","1","Town","Telekom","2000","Telekom Race Cyclists and Service Crew",3,81,,,,,"http://images.brickset.com/sets/images/1198-1.jpg","No","No",0
192,"1199","1","Town","Telekom","2000","Telekom Race Cyclists and Winners' Podium",8,129,,,,,"http://images.brickset.com/sets/images/1199-1.jpg","No","No",0
213,"1261","1","Duplo","Little Forest Friends","2000","Tea With Bumble Bee",2,10,,5,,,"http://images.brickset.com/sets/images/1261-1.jpg","No","No",0
214,"1263","1","Seasonal","Easter","2000","Easter Bunny",,27,,3,,,"http://images.brickset.com/sets/images/1263-1.jpg","No","No",0
215,"1264","1","Seasonal","Easter","2000","Easter Chicks",,26,,,,,"http://images.brickset.com/sets/images/1264-1.jpg","No","No",0
221,"1272","1","Town","Race","2000","Blue Racer",1,23,,3.95,,,"http://images.brickset.com/sets/images/1272-1.jpg","No","No",0
222,"1273","1","Town","Race","2000","Red Four Wheel Driver",1,20,,,,,"http://images.brickset.com/sets/images/1273-1.jpg","No","No",0
227,"1278","1","Adventurers","Dino Island","2000","Jones and Baby Tyranno",1,23,,,,,"http://images.brickset.com/sets/images/1278-1.jpg","No","No",0
228,"1279","1","Adventurers","Dino Island","2000","Cunningham's Dinofinder",1,21,,,,,"http://images.brickset.com/sets/images/1279-1.jpg","No","No",0
230,"1280","1","Adventurers","Dino Island","2000","Dr. Kilroy's Microcopter",1,28,,,,,"http://images.brickset.com/sets/images/1280-1.jpg","No","No",0
