SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
4133,"819","1","Basic","Supplementaries","1991","Blue baseplate",,1,,5.5,,,,"No","No",0
7834,"1040","1","Dacta","","1991","Farm",4,89,,,,,,"No","No",0
9412,"1474","1","Basic","Universal Building Set","1991","Basic Building Set with Gift Item",1,69,,,,,,"No","No",0
343,"1475","1","Town","Flight","1991","Airport Security Squad",2,123,,10,,,"http://images.brickset.com/sets/images/1475-1.jpg","No","No",0
344,"1476","1","Assorted","Bonus/Value Pack","1991","Five Set Bonus Pack",,158,,,,,"http://images.brickset.com/sets/images/1476-1.jpg","No","No",0
349,"1477","1","Town","Racing","1991","Red Race Car Number 3",1,39,,,,,"http://images.brickset.com/sets/images/1477-1.jpg","No","No",0
350,"1478","1","Space","M-Tron","1991","Mobile Satellite Up-Link",1,31,,,,,"http://images.brickset.com/sets/images/1478-1.jpg","No","No",0
351,"1479","1","Space","Blacktron 2","1991","Two-Pilot Craft",2,34,,,,,"http://images.brickset.com/sets/images/1479-1.jpg","No","No",0
353,"1480","1","Castle","Crusaders","1991","King's Catapult",1,33,,,,,"http://images.brickset.com/sets/images/1480-1.jpg","No","No",0
354,"1481","1","Pirates","","1991","Pirates Desert Island",1,21,,,,,"http://images.brickset.com/sets/images/1481-1.jpg","No","No",0
10113,"1483","1","Duplo","","1991","Sailor and Parrot",,19,,,,,,"No","No",0
404,"1548","1","Promotional","Ferries","1991","Stena Line Ferry",,172,,,,,"http://images.brickset.com/sets/images/1548-1.jpg","No","No",0
438,"1591","2","Duplo","","1991","Duplo Bucket",2,32,,,,,"http://images.brickset.com/sets/images/1591-2.jpg","No","No",0
449,"1610","1","Town","Police","1991","Police Car",,23,,,,,"http://images.brickset.com/sets/images/1610-1.jpg","No","No",0
450,"1611","1","Town","Racing","1991","Red Race Car",,21,,,,,"http://images.brickset.com/sets/images/1611-1.jpg","No","No",0
10114,"1635","1","Duplo","","1991","Fire Dispatch",2,18,,,,,,"No","No",0
490,"1656","1","Town","Fire","1991","Evacuation Team",2,236,,,,,"http://images.brickset.com/sets/images/1656-1.jpg","No","No",0
495,"1666","1","Basic","","1991","Brick Vac",1,132,,,,,"http://images.brickset.com/sets/images/1666-1.jpg","No","No",0
503,"1678","1","Basic","","1991","Building Set 5+, Special Offer",,44,,,,,"http://images.brickset.com/sets/images/1678-1.jpg","No","No",0
514,"1698","1","Basic","","1991","Basic Building Set 3+, Special Offer",,24,,,,,"http://images.brickset.com/sets/images/1698-1.jpg","No","No",0
574,"1772","1","Town","Special","1991","Airport Container Truck",1,80,,,,,"http://images.brickset.com/sets/images/1772-1.jpg","No","No",0
575,"1773","1","Town","Special","1991","Airline Maintenance Vehicle with Trailer",1,109,,,,,"http://images.brickset.com/sets/images/1773-1.jpg","No","No",0
576,"1774","1","Town","Special","1991","Aircraft",2,137,,,,,"http://images.brickset.com/sets/images/1774-1.jpg","No","No",0
10115,"1878","1","Basic","","1991","Small Bucket",1,393,,,,,,"No","No",0
640,"1881","1","Basic","","1991","Play Bucket of Bricks, 3+",1,288,,15,,,"http://images.brickset.com/sets/images/1881-1.jpg","No","No",0
641,"1882","1","Basic","","1991","Large Play Bucket, 3+",2,449,,,,,,"No","No",0
10116,"1977","2","Duplo","","1991","Pre-School Building Set (XL)",1,99,,,,,,"No","No",0
692,"1978","1","Basic","Seasonal","1991","Santa Claus",,39,,,,,"http://images.brickset.com/sets/images/1978-1.jpg","No","No",0
694,"1979","1","Basic","Seasonal","1991","Snowman",,42,,,,,"http://images.brickset.com/sets/images/1979-1.jpg","No","No",0
695,"1980","1","Basic","Seasonal","1991","Santa's Elves",,30,,,,,"http://images.brickset.com/sets/images/1980-1.jpg","No","No",0
855,"2303","1","Duplo","","1991","Red and Green Building Plates",,2,,5.5,,,"http://images.brickset.com/sets/images/2303-1.jpg","No","No",0
858,"2306","1","Duplo","","1991","Large Red Building Plate",,1,,12,,,,"No","No",0
865,"2313","1","Duplo","","1991","Building Set",,29,,,,,,"No","No",0
866,"2314","1","Duplo","","1991","Building Set",,38,,14.5,,,,"No","No",0
868,"2318","1","Duplo","","1991","Pull Back Motor",,1,,,,,,"No","No",0
873,"2331","1","Duplo","","1991","Barney, The Skateboard Bear",,8,,,,,"http://images.brickset.com/sets/images/2331-1.jpg","No","No",0
881,"2341","1","Duplo","","1991","Peter's Holiday Building Set",1,17,,,,,"http://images.brickset.com/sets/images/2341-1.jpg","No","No",0
890,"2361","1","Duplo","","1991","Matt and Mutt Building Set",,23,,10,,,,"No","No",0
895,"2371","1","Duplo","","1991","Flying School",3,36,,,,,,"No","No",0
898,"2376","1","Duplo","","1991","Play Bucket",,36,,,,,,"No","No",0
901,"2381","1","Duplo","","1991","Bucket of Bricks",1,64,,,,,"http://images.brickset.com/sets/images/2381-1.jpg","No","No",0
902,"2386","1","Duplo","","1991","Circus Bucket",3,50,,,,,,"No","No",0
22467,"2391","1","Duplo","","1991","Farm in a Bucket",3,60,,,,,"http://images.brickset.com/sets/images/2391-1.jpg","No","No",0
906,"2392","1","Duplo","","1991","Farmyard",3,60,,,,,,"No","No",0
22468,"2443","1","Duplo","","1991","Lil' Skipper",1,6,,,,,,"No","No",0
22469,"2447","1","Duplo","","1991","Speedway",2,9,,,,,,"No","No",0
22470,"2451","1","Duplo","","1991","Police Squad",2,13,,,,,,"No","No",0
22471,"2455","1","Duplo","","1991","Corral",2,24,,,,,,"No","No",0
22472,"2459","1","Duplo","","1991","Express Train",3,38,,,,,,"No","No",0
1004,"2654","1","Duplo","","1991","Police Emergency Unit",2,11,,8,,,,"No","No",0
1010,"2660","1","Duplo","","1991","Zoo Nursery",,5,,5.25,,,,"No","No",0
1021,"2671","1","Duplo","","1991","Grand Prix Racing Team",2,7,,13.25,,,"http://images.brickset.com/sets/images/2671-1.jpg","No","No",0
1022,"2672","1","Duplo","","1991","Police Station",3,16,,,,,"http://images.brickset.com/sets/images/2672-1.jpg","No","No",0
1093,"2771","1","Duplo","","1991","DUPLO Family",7,1,,,,,"http://images.brickset.com/sets/images/2771-1.jpg","No","No",0
1094,"2772","1","Duplo","","1991","DUPLO World People",12,12,,,,,,"No","No",0
1095,"2773","1","Duplo","","1991","Barbecue",3,11,,,,,,"No","No",0
1097,"2775","1","Duplo","","1991","Bathroom",1,6,,,,,,"No","No",0
1098,"2776","1","Duplo","","1991","Bedroom",1,14,,,,,,"No","No",0
1099,"2777","1","Duplo","","1991","Living Room",1,12,,,,,,"No","No",0
1100,"2778","1","Duplo","","1991","Kitchen",1,11,,,,,,"No","No",0
1101,"2779","1","Duplo","","1991","Playhouse (Unfurnished)",,10,,,,,,"No","No",0
1103,"2780","1","Duplo","","1991","Complete Playhouse",4,50,,,,,"http://images.brickset.com/sets/images/2780-1.jpg","No","No",0
1872,"4011","1","Boats","","1991","Cabin Cruiser",2,90,,19.75,,,"http://images.brickset.com/sets/images/4011-1.jpg","No","No",0
1882,"4021","1","Boats","","1991","Police Patrol",3,195,,34,,,"http://images.brickset.com/sets/images/4021-1.jpg","No","No",0
1892,"4031","1","Boats","","1991","Firefighter",4,361,,52,,,"http://images.brickset.com/sets/images/4031-1.jpg","No","No",0
2173,"4515","1","Trains","9 V","1991","Straight Rails",,8,11.99,12.99,,,"http://images.brickset.com/sets/images/4515-1.jpg","No","No",0
2177,"4520","1","Trains","9 V","1991","Curved Rails",,8,11.99,12.99,,,"http://images.brickset.com/sets/images/4520-1.jpg","No","No",0
2181,"4531","1","Trains","9 V","1991","Manual Points",,6,,27.99,,,"http://images.brickset.com/sets/images/4531-1.jpg","No","No",0
2186,"4536","1","Trains","9 V","1991","Blue Hopper Car",,166,,15,,,"http://images.brickset.com/sets/images/4536-1.jpg","No","No",0
2189,"4539","1","Trains","9 V","1991","Manual Level Crossing",1,110,,25,,,"http://images.brickset.com/sets/images/4539-1.jpg","No","No",0
2192,"4543","1","Trains","9 V","1991","Railroad Tractor Flatbed",1,178,,22,,,"http://images.brickset.com/sets/images/4543-1.jpg","No","No",0
2194,"4546","1","Trains","9 V","1991","Road and Rail Maintenance",1,77,,10,,,"http://images.brickset.com/sets/images/4546-1.jpg","No","No",0
2196,"4548","1","Trains","9 V","1991","Transformer and Speed Regulator",,3,,41.99,,,"http://images.brickset.com/sets/images/4548-1.jpg","No","No",0
2198,"4551","1","Trains","9 V","1991","Crocodile Locomotive",1,314,,,,,"http://images.brickset.com/sets/images/4551-1.jpg","No","No",0
2201,"4554","1","Trains","9 V","1991","Metro Station",8,600,,72,,,"http://images.brickset.com/sets/images/4554-1.jpg","No","No",0
2205,"4558","1","Trains","9 V","1991","Metroliner",11,784,,149,,,"http://images.brickset.com/sets/images/4558-1.jpg","No","No",0
2210,"4563","1","Trains","9 V","1991","Load and Haul Railroad",3,476,,120,,,"http://images.brickset.com/sets/images/4563-1.jpg","No","No",0
2433,"5042","1","Service Packs","","1991","Space Light and Radar Plates, Disks and Cones (Transparent Lights)",,50,,2.5,,,"http://images.brickset.com/sets/images/5042-1.jpg","No","No",0
2434,"5043","1","Service Packs","","1991","Mini Antennas, Control Sticks and Antennas",,26,,2.5,,,"http://images.brickset.com/sets/images/5043-1.jpg","No","No",0
2435,"5044","1","Service Packs","Town","1991","Harbour Base with Slipway",,3,4.78,,,,"http://images.brickset.com/sets/images/5044-1.jpg","No","No",0
2436,"5045","1","Service Packs","","1991","Magnets, Magnet Holders",,12,,,,,"http://images.brickset.com/sets/images/5045-1.jpg","No","No",0
2437,"5046","1","Service Packs","","1991","Wheels, Tyres and Spring Suspension",,10,,,,,"http://images.brickset.com/sets/images/5046-1.jpg","No","No",0
2491,"5099","1","Service Packs","Technic","1991","Pneumatic Valves",,1,,2.25,,,"http://images.brickset.com/sets/images/5099-1.jpg","No","No",0
2508,"5114","1","Service Packs","","1991","Motor 9 V",,1,,16,,,"http://images.brickset.com/sets/images/5114-1.jpg","No","No",0
2509,"5115","1","Service Packs","","1991","Battery Box 9 V",,1,,11,,,"http://images.brickset.com/sets/images/5115-1.jpg","No","No",0
2512,"5118","1","Service Packs","Technic","1991","Flex System Elements",,35,,,,,"http://images.brickset.com/sets/images/5118-1.jpg","No","No",0
