SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
3790,"710","3","Basic","","1983","Basic Building Set, 7+",2,364,,,,,"http://images.brickset.com/sets/images/710-3.jpg","No","No",0
22555,"757","1","Gear","Storage","1983","Storage Tray Red",,,,,,,"http://images.brickset.com/sets/images/757-1.jpg","No","No",0
22556,"758","1","Gear","Storage","1983","Storage Tray Blue",,,,,,,"http://images.brickset.com/sets/images/758-1.jpg","No","No",0
7831,"1031","1","Dacta","","1983","Building Cards - 1030",,20,,15.75,,,"http://images.brickset.com/sets/images/1031-1.jpg","No","No",0
7850,"1055","1","Dacta","","1983","Mini Basic Pack",,,,,,,,"No","No",0
22612,"1126","1","Service Packs","","1983","Jack",,2,,,,,"http://images.brickset.com/sets/images/1126-1.jpg","No","No",0
22613,"1161","1","Service Packs","Technic","1983","Pump cylinder",,1,,,,,"http://images.brickset.com/sets/images/1161-1.jpg","No","No",0
440,"1593","1","Space","Classic","1983","Super Model Building Instructions",2,313,,,,,"http://images.brickset.com/sets/images/1593-1.jpg","No","No",0
22551,"1907","1","Duplo","","1983","Crecer Feliz Giftbox",,2,,,,,,"No","No",0
22552,"1911","1","Basic","","1983","Basic Set",,34,,,,,,"No","No",0
657,"1912","1","Basic","","1983","Car",,20,,,,,"http://images.brickset.com/sets/images/1912-1.jpg","No","No",0
658,"1913","1","Basic","","1983","Boat",,27,,,,,"http://images.brickset.com/sets/images/1913-1.jpg","No","No",0
659,"1914","1","Basic","","1983","Helicopter",,20,,,,,"http://images.brickset.com/sets/images/1914-1.jpg","No","No",0
660,"1915","1","Basic","","1983","Aircraft",,20,,,,,"http://images.brickset.com/sets/images/1915-1.jpg","No","No",0
22553,"1918","1","Duplo","","1983","Bird",,5,,,,,"http://images.brickset.com/sets/images/1918-1.jpg","No","No",0
5874,"1919","1","Duplo","","1983","Duplo Promotional Set",1,4,,,,,"http://images.brickset.com/sets/images/1919-1.jpg","No","No",0
664,"1924","1","Technic","","1983","Motorcycle",,103,,,,,"http://images.brickset.com/sets/images/1924-1.jpg","No","No",0
9242,"1944","1","Basic","","1983","Universal Building Set with Storage Case",1,138,,,,,"http://images.brickset.com/sets/images/1944-1.jpg","No","No",0
691,"1977","1","Space","Bonus/Value Pack","1983","Special Three-Set Space Pack",,82,,,,,"http://images.brickset.com/sets/images/1977-1.jpg","No","No",0
693,"1978","2","Town","Bonus/Value Pack","1983","Town Value Pack",,100,,,,,"http://images.brickset.com/sets/images/1978-2.jpg","No","No",0
716,"2015","1","Duplo","Baby","1983","Oval Rattle",,1,,,,,"http://images.brickset.com/sets/images/2015-1.jpg","No","No",0
