SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
9777,"390","1","Basic","Universal Building Set","1986","Helicopter",1,24,,,,,"http://images.brickset.com/sets/images/390-1.jpg","No","No",0
23655,"391","2","Basic","","1986","Police Car",1,21,,,,,,"No","No",0
9215,"392","2","Basic","","1986","Fire Engine",1,23,,,,,"http://images.brickset.com/sets/images/392-2.jpg","No","No",0
23656,"393","2","Basic","","1986","Tow Truck",1,29,,,,,"http://images.brickset.com/sets/images/393-2.jpg","No","No",0
4081,"800","2","Basic","Supplementaries","1986","Extra Bricks Red",,120,,4.75,,,"http://images.brickset.com/sets/images/800-2.jpg","No","No",0
4092,"801","2","Basic","Supplementaries","1986","Extra Bricks Blue",,82,,4.75,,,"http://images.brickset.com/sets/images/801-2.jpg","No","No",0
4097,"802","2","Basic","Supplementaries","1986","Extra Bricks White",,30,,4.75,,,"http://images.brickset.com/sets/images/802-2.jpg","No","No",0
4101,"803","1","Basic","Supplementaries","1986","Extra Bricks Yellow",,62,,4.75,,,,"No","No",0
4106,"804","1","Basic","Supplementaries","1986","Extra Bricks Black",,62,,4.75,,,,"No","No",0
4110,"805","1","Basic","Supplementaries","1986","Extra Bricks Grey",,62,,4.75,,,,"No","No",0
4114,"806","1","Basic","Supplementaries","1986","Extra Plates Blue",,42,,,,,,"No","No",0
4117,"807","1","Basic","Supplementaries","1986","Extra Plates Red",,42,,,,,,"No","No",0
4119,"808","1","Basic","Supplementaries","1986","Wheels and Tyres",,40,,,,,"http://images.brickset.com/sets/images/808-1.jpg","No","No",0
4121,"809","1","Basic","Supplementaries","1986","Doors and Windows",,38,,,,,"http://images.brickset.com/sets/images/809-1.jpg","No","No",0
4126,"811","1","Basic","Supplementaries","1986","Red Roof Bricks, Steep Pitch",,59,,,,,"http://images.brickset.com/sets/images/811-1.jpg","No","No",0
4127,"812","1","Basic","Supplementaries","1986","Red Roof Bricks, Shallow Pitch",,101,,,,,"http://images.brickset.com/sets/images/812-1.jpg","No","No",0
4128,"813","1","Basic","Supplementaries","1986","Baseplate, Green",,1,,4.5,,,,"No","No",0
4129,"814","1","Basic","Supplementaries","1986","Baseplates, Green, Red and Yellow",,3,,3.9,,,"http://images.brickset.com/sets/images/814-1.jpg","No","No",0
4130,"815","1","Basic","Supplementaries","1986","Baseplate, Grey",,1,,7.5,,,"http://images.brickset.com/sets/images/815-1.jpg","No","No",0
4131,"816","1","Basic","Supplementaries","1986","Lighting Bricks, 4.5V",,18,,9.5,,,"http://images.brickset.com/sets/images/816-1.jpg","No","No",0
7812,"1000","1","Dacta","","1986","Mosaic Set",,191,,46.75,,,"http://images.brickset.com/sets/images/1000-1.jpg","No","No",0
7816,"1014","2","Dacta","","1986","Mosaic Set (Pets: dogs, cats, hens, rabbits)",,80,,29.15,,,"http://images.brickset.com/sets/images/1014-2.jpg","No","No",0
7821,"1019","1","Dacta","","1986","Mosaic Set (Lion)",,20,,8.25,,,"http://images.brickset.com/sets/images/1019-1.jpg","No","No",0
7822,"1020","1","Dacta","","1986","Basic Bricks - 90 elements",,86,,,,,"http://images.brickset.com/sets/images/1020-1.jpg","No","No",0
7823,"1021","1","Dacta","","1986","Basic Vehicles - 78 elements",12,94,,,,,"http://images.brickset.com/sets/images/1021-1.jpg","No","No",0
7824,"1022","1","Dacta","","1986","Mini Basic Bricks - 29 elements",2,29,,,,,"http://images.brickset.com/sets/images/1022-1.jpg","No","No",0
7825,"1023","1","Dacta","","1986","Giant Red Baseplate",,1,,,,,,"No","No",0
7830,"1028","1","Dacta","","1986","6 x 12 Base Bricks",,6,,,,,"http://images.brickset.com/sets/images/1028-1.jpg","No","No",0
7833,"1039","1","Dacta","","1986","Manual Control Set 1",,46,,,,,"http://images.brickset.com/sets/images/1039-1.jpg","No","No",0
5050,"1040","2","Dacta","","1986","Farm Set",4,82,,,,,"http://images.brickset.com/sets/images/1040-2.jpg","No","No",0
7835,"1041","1","Dacta","","1986","Harbour",6,77,,,,,"http://images.brickset.com/sets/images/1041-1.jpg","No","No",0
7837,"1042","1","Dacta","","1986","Community People",12,12,,,,,"http://images.brickset.com/sets/images/1042-1.jpg","No","No",0
5051,"1043","1","Dacta","","1986","Farm Animals Set",,30,,,,,"http://images.brickset.com/sets/images/1043-1.jpg","No","No",0
7838,"1044","1","Dacta","","1986","Community Vehicles",6,33,,,,,"http://images.brickset.com/sets/images/1044-1.jpg","No","No",0
7839,"1045","1","Dacta","","1986","Industrial Elements",,20,,,,,"http://images.brickset.com/sets/images/1045-1.jpg","No","No",0
