SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
122,"1029","1","Town","Special","1999","Milk Delivery Truck",1,95,,,,,"http://images.brickset.com/sets/images/1029-1.jpg","No","No",0
124,"1054","1","Promotional","Ferries","1999","Stena Line Ferry",,212,,,,,"http://images.brickset.com/sets/images/1054-1.jpg","No","No",0
126,"1061","1","Technic","Slizer","1999","Single Disc Pack",,1,,,,,"http://images.brickset.com/sets/images/1061-1.jpg","No","No",0
127,"1068","1","Town","Extreme Team","1999","Air Patrol",1,20,,,,,"http://images.brickset.com/sets/images/1068-1.jpg","No","No",0
128,"1069","1","Town","Res-Q","1999","Speedboat",1,22,,,,,"http://images.brickset.com/sets/images/1069-1.jpg","No","No",0
131,"1070","1","Town","Extreme Team","1999","Stunt Flyer",1,20,,3,,,"http://images.brickset.com/sets/images/1070-1.jpg","No","No",0
132,"1076","1","Basic","Seasonal","1999","Advent Calendar",,229,,,,,"http://images.brickset.com/sets/images/1076-1.jpg","No","No",0
134,"1088","1","Town","Extreme Team","1999","Road Burner",,25,,,,,"http://images.brickset.com/sets/images/1088-1.jpg","No","No",0
135,"1094","1","Adventurers","Desert","1999","Johnny Thunder",1,13,,,,,"http://images.brickset.com/sets/images/1094-1.jpg","No","No",0
136,"1095","1","Aquazone","Hydronauts","1999","Super Sub",1,24,,3,,,"http://images.brickset.com/sets/images/1095-1.jpg","No","No",0
137,"1096","1","Town","Extreme Team","1999","Race Buggy",1,23,,,,,"http://images.brickset.com/sets/images/1096-1.jpg","No","No",0
138,"1097","1","Town","Res-Q","1999","Res-Q Runner",1,18,,2,,,"http://images.brickset.com/sets/images/1097-1.jpg","No","No",0
139,"1098","1","Town","Extreme Team","1999","Hang Glider",1,19,,,,,"http://images.brickset.com/sets/images/1098-1.jpg","No","No",0
140,"1099","1","Castle","Ninja","1999","Ninja Blaster",1,24,,2,,,"http://images.brickset.com/sets/images/1099-1.jpg","No","No",0
149,"1106","2","Basic","","1999","Basic Building Set, 5+",2,411,,,,,"http://images.brickset.com/sets/images/1106-2.jpg","No","No",0
166,"1127","1","Seasonal","Christmas","1999","Santa",,39,,,,,"http://images.brickset.com/sets/images/1127-1.jpg","No","No",0
167,"1128","1","Seasonal","Christmas","1999","Santa on Skis",,21,,14,,,"http://images.brickset.com/sets/images/1128-1.jpg","No","No",0
168,"1129","1","Seasonal","Christmas","1999","Santa on Reindeer",,34,,14,,,"http://images.brickset.com/sets/images/1129-1.jpg","No","No",0
175,"1180","1","Town","Space Port","1999","Space Port Moon Buggy",1,25,,,,,"http://images.brickset.com/sets/images/1180-1.jpg","No","No",0
176,"1181","1","Town","Space Port","1999","Space Port Spacecraft",1,23,,,,,"http://images.brickset.com/sets/images/1181-1.jpg","No","No",0
177,"1182","1","Adventurers","Desert","1999","Adventurers Raft",1,18,,,,,"http://images.brickset.com/sets/images/1182-1.jpg","No","No",0
178,"1183","1","Adventurers","Desert","1999","Mummy and Cart",1,17,,,,,"http://images.brickset.com/sets/images/1183-1.jpg","No","No",0
179,"1184","1","Castle","Ninja","1999","Cart",1,24,,,,,"http://images.brickset.com/sets/images/1184-1.jpg","No","No",0
180,"1185","1","Castle","Ninja","1999","Raft",1,25,,2,,,"http://images.brickset.com/sets/images/1185-1.jpg","No","No",0
181,"1186","1","Castle","Ninja","1999","Cart",1,25,,,,,"http://images.brickset.com/sets/images/1186-1.jpg","No","No",0
182,"1187","1","Castle","Ninja","1999","Glider",1,23,,2,,,"http://images.brickset.com/sets/images/1187-1.jpg","No","No",0
183,"1188","1","Town","Extreme Team","1999","Fire Formula",1,38,,,,,"http://images.brickset.com/sets/images/1188-1.jpg","No","No",0
184,"1189","1","Town","Extreme Team","1999","Rocket Boat",1,30,,,,,"http://images.brickset.com/sets/images/1189-1.jpg","No","No",0
185,"1190","1","Town","Extreme Team","1999","Retro Buggy",1,45,,,,,"http://images.brickset.com/sets/images/1190-1.jpg","No","No",0
186,"1191","1","Town","Extreme Team","1999","Try Bird",1,34,,,,,"http://images.brickset.com/sets/images/1191-1.jpg","No","No",0
187,"1192","1","Primo","","1999","Stack N' Learn Gift Box",2,38,,20,,,"http://images.brickset.com/sets/images/1192-1.jpg","No","No",0
4999,"1193","1","Duplo","","1999","Water Park Tub ",2,44,,20,,,"http://images.brickset.com/sets/images/1193-1.jpg","No","No",0
5000,"1194","1","Classic","","1999","Birthday Table Set",,400,,20,,,"http://images.brickset.com/sets/images/1194-1.jpg","No","No",0
198,"1246","1","Town","City","1999","Helicopter",1,26,,1.7,,,"http://images.brickset.com/sets/images/1246-1.jpg","No","No",0
199,"1247","1","Town","City","1999","Patrol Car",1,32,,1.7,,,"http://images.brickset.com/sets/images/1247-1.jpg","No","No",0
200,"1248","1","Town","City","1999","Fire Boat",1,24,,1.7,,,"http://images.brickset.com/sets/images/1248-1.jpg","No","No",0
201,"1249","1","Town","City","1999","Tri-motorbike",1,14,,1.7,,,"http://images.brickset.com/sets/images/1249-1.jpg","No","No",0
202,"1250","1","Town","City","1999","Dragster",1,25,,1.7,,,"http://images.brickset.com/sets/images/1250-1.jpg","No","No",0
203,"1251","1","Town","City","1999","Go-Cart",1,26,,1.7,,,"http://images.brickset.com/sets/images/1251-1.jpg","No","No",0
204,"1252","1","Town","Shell","1999","Shell Tanker",1,107,,7,,,"http://images.brickset.com/sets/images/1252-1.jpg","No","No",0
205,"1253","1","Town","Shell","1999","Shell Race Car Transporter",1,102,,6.25,,,"http://images.brickset.com/sets/images/1253-1.jpg","No","No",0
206,"1254","1","Town","Shell","1999","Shell Convenience Store",3,159,,13,,,"http://images.brickset.com/sets/images/1254-1.jpg","No","No",0
