SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
3099,"624","1","Basic","Supplementaries","1996","Basic Motor, 9V",,27,,26,,,"http://images.brickset.com/sets/images/624-1.jpg","No","No",0
3116,"626","1","Basic","Supplementaries","1996","Building Plate, Green",,1,6.99,4.99,7.99,6.99,"http://images.brickset.com/sets/images/626-2.jpg","No","No",0
3127,"627","1","Basic","Supplementaries","1996","Building Plate, Blue",,1,,5.5,,,"http://images.brickset.com/sets/images/627-1.jpg","No","No",0
5014,"628","1","Basic","Supplementaries","1996","X-Large Baseplate Grey",,1,10.49,14.99,19.99,14.99,"http://images.brickset.com/sets/images/628-1.jpg","No","No",0
3141,"629","1","Basic","Supplementaries","1996","Three Building Plates",,3,,5.5,,,,"No","No",0
3148,"630","1","Basic","Supplementaries","1996","Brick Separator, Green",,1,1.99,2.49,2.99,2.49,"http://images.brickset.com/sets/images/630-1.jpg","No","No",0
3157,"631","1","Basic","Supplementaries","1996","Doors and Windows",,52,,,,,"http://images.brickset.com/sets/images/631-1.jpg","No","No",0
3168,"632","1","Basic","Supplementaries","1996","Wheels and Tyres",,60,,,,,"http://images.brickset.com/sets/images/632-1.jpg","No","No",0
3179,"633","1","Basic","Supplementaries","1996","Roof Tiles",,50,,,,,"http://images.brickset.com/sets/images/633-1.jpg","No","No",0
3190,"634","1","Basic","Supplementaries","1996","Extra Bricks in Red",,62,,,,,"http://images.brickset.com/sets/images/634-1.jpg","No","No",0
3200,"635","1","Basic","Supplementaries","1996","Extra Bricks in White",,62,,,,,"http://images.brickset.com/sets/images/635-1.jpg","No","No",0
3211,"636","1","Basic","Supplementaries","1996","Pull Back Motor, 3+",,14,,,,,,"No","No",0
3222,"637","1","Basic","Supplementaries","1996","Play Table",,3,,45,,,,"No","No",0
3234,"638","1","Basic","Supplementaries","1996","Lots of Extra Basic Bricks, 3+",,404,,,,,,"No","No",0
3245,"639","1","Basic","Supplementaries","1996","Lots of Extra Basic Bricks, 5+",,400,,19.75,,,,"No","No",0
549,"1728","1","Aquazone","Aquanauts","1996","Crystal Crawler",1,97,,10,,,"http://images.brickset.com/sets/images/1728-1.jpg","No","No",0
557,"1737","1","Space","Exploriens","1996","Scorpion Detector",2,196,,20,,,"http://images.brickset.com/sets/images/1737-1.jpg","No","No",0
565,"1747","1","Pirates","","1996","Treasure Surprise",1,22,,2,,,"http://images.brickset.com/sets/images/1747-1.jpg","No","No",0
566,"1749","1","Aquazone","Aquanauts","1996","Paravane",1,16,,2,,,"http://images.brickset.com/sets/images/1749-1.jpg","No","No",0
22528,"1751","1","Duplo","","1996","Small Bulk Bucket",1,27,,,,,,"No","No",0
568,"1752","1","Castle","Royal Knights","1996","Boat with Armour",1,21,,,,,"http://images.brickset.com/sets/images/1752-1.jpg","No","No",0
7739,"1753","1","Duplo","","1996","Medium Bulk Bucket",,,,,,,,"No","No",0
22529,"1754","1","Duplo","","1996","Supplementary Set",,100,,,,,,"No","No",0
5419,"1776","1","Basic","","1996","Bonus Value Bucket",,950,,20,,,"http://images.brickset.com/sets/images/1776-1.jpg","No","No",0
578,"1777","1","Basic","","1996","Plane",,10,,,,,"http://images.brickset.com/sets/images/1777-1.jpg","No","No",0
579,"1778","1","Basic","","1996","Boat",,9,,,,,"http://images.brickset.com/sets/images/1778-1.jpg","No","No",0
580,"1779","1","Basic","","1996","Helicopter",,10,,,,,"http://images.brickset.com/sets/images/1779-1.jpg","No","No",0
6643,"1784","1","Duplo","","1996","Animals Bulk Box",,21,,,,,"http://images.brickset.com/sets/images/1784-1.jpg","No","No",0
594,"1796","1","Freestyle","","1996","Freestyle Bucket",,641,,20,,,"http://images.brickset.com/sets/images/1796-1.jpg","No","No",0
595,"1797","1","Duplo","","1996","Bonus Bucket",,90,,20,,,"http://images.brickset.com/sets/images/1797-1.jpg","No","No",0
598,"1802","1","Pirates","","1996","Tidy Treasure",1,22,,2,,,"http://images.brickset.com/sets/images/1802-1.jpg","No","No",0
599,"1804","1","Castle","Royal Knights","1996","Crossbow Boat",1,21,,2,,,"http://images.brickset.com/sets/images/1804-1.jpg","No","No",0
600,"1806","1","Aquazone","Aquanauts","1996","Underwater Scooter",1,16,,,,,"http://images.brickset.com/sets/images/1806-1.jpg","No","No",0
602,"1808","1","Town","Special","1996","Light Aircraft and Ground Support",2,122,,10,,,"http://images.brickset.com/sets/images/1808-1.jpg","No","No",0
603,"1809","1","Basic","","1996","Aeroplane",,29,,,,,"http://images.brickset.com/sets/images/1809-1.jpg","No","No",0
605,"1815","1","Town","Paradisa","1996","Paradisa Lifeguard",2,36,,,,,"http://images.brickset.com/sets/images/1815-1.jpg","No","No",0
606,"1817","1","Town","Special","1996","Sea Plane with Hut and Boat",3,135,,15,,,"http://images.brickset.com/sets/images/1817-1.jpg","No","No",0
607,"1818","1","Town","Special","1996","Aircraft and Ground Support Equipment and Vehicle.",3,203,,24,,,"http://images.brickset.com/sets/images/1818-1.jpg","No","No",0
609,"1821","1","Town","Racing","1996","Rally Racers",3,196,,11,,,"http://images.brickset.com/sets/images/1821-1.jpg","No","No",0
611,"1823","1","Basic","","1996","Yacht",,10,,,,,"http://images.brickset.com/sets/images/1823-1.jpg","No","No",0
622,"1843","1","Space","Spyrius","1996","(Unnamed)",2,105,,,,,"http://images.brickset.com/sets/images/1843-1.jpg","No","No",0
623,"1843","2","Castle","Royal Knights","1996","(Unnamed)",,48,,8,,,"http://images.brickset.com/sets/images/1843-2.jpg","No","No",0
22530,"1846","1","Freestyle","","1996","Freestyle Set",,25,,,,,"http://images.brickset.com/sets/images/1846-1.jpg","No","No",0
22531,"1847","1","Freestyle","","1996","Freestyle Set",1,33,,,,,,"No","No",0
624,"1853","1","Time Cruisers","","1996","Hypno Cruiser",2,157,,,,,"http://images.brickset.com/sets/images/1853-1.jpg","No","No",0
625,"1854","1","Town","Special","1996","House with Roof-Windows",2,144,,23,,,"http://images.brickset.com/sets/images/1854-1.jpg","No","No",0
22532,"1856","1","Duplo","","1996","Water Park Tub",,71,,,,,,"No","No",0
626,"1857","1","Basic","","1996","Super Value Brick Pack",,950,,,,,"http://images.brickset.com/sets/images/1857-1.jpg","No","No",0
627,"1858","1","Space","Exploriens","1996","Droid Scout",1,23,,,,,"http://images.brickset.com/sets/images/1858-1.jpg","No","No",0
628,"1859","1","Basic","","1996","Aeroplane",,9,,,,,"http://images.brickset.com/sets/images/1859-1.jpg","No","No",0
5091,"1861","1","Duplo","","1996","Box of Bricks",,,,,,,"http://images.brickset.com/sets/images/1861-1.jpg","No","No",0
24249,"1866","1","Duplo","","1996","Stack-n-Learn Sampler",,2,,,,,,"No","No",0
9435,"1868","1","Freestyle","","1996","Freestyle Box",,220,,,,,,"No","No",0
631,"1869","1","Basic","","1996","South African Flag",,80,,,,,"http://images.brickset.com/sets/images/1869-1.jpg","No","No",0
