SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
23464,"15","1","Castle","Classic","1984","Castle Mini Figures",6,10,,,,,,"No","No",0
123,"105","1","Town","Special","1984","Mail Van",1,65,,,,,"http://images.brickset.com/sets/images/105-1.jpg","No","No",0
1327,"311","3","Basic","","1984","Basic Building Set, 3+",,83,,,,,"http://images.brickset.com/sets/images/311-3.jpg","No","No",0
2716,"533","1","Basic","","1984","Basic Building Set, 5+",,89,,,,,"http://images.brickset.com/sets/images/533-1.jpg","No","No",0
8417,"759","1","Gear","Storage","1984","Storage Cabinet",,,,,,,"http://images.brickset.com/sets/images/759-1.jpg","No","No",0
10172,"760","1","Gear","Storage","1984","Storage Cabinet",,,,,,,,"No","No",0
10090,"801","4","Fabuland","","1984","Fabuland Characters",2,,,,,,"http://images.brickset.com/sets/images/801-4.jpg","No","No",0
7814,"1012","1","Dacta","","1984","Mosaic Set",,,,,,,"http://images.brickset.com/sets/images/1012-1.jpg","No","No",0
5048,"1032","1","Dacta","Technic","1984","Technic II Powered Machines Set",,278,,80,,,"http://images.brickset.com/sets/images/1032-1.jpg","No","No",0
7847,"1051","1","Dacta","","1984","Basic Pack",,,,,,,"http://images.brickset.com/sets/images/1051-1.jpg","No","No",0
7848,"1052","1","Dacta","","1984","{Spare Elements}",,,,,,,"http://images.brickset.com/sets/images/1052-1.jpg","No","No",0
7849,"1053","1","Dacta","","1984","Community Buildings",,914,,,,,"http://images.brickset.com/sets/images/1053-1.jpg","No","No",0
7867,"1084","1","Dacta","","1984","{Spare Elements - Structures}",,,,,,,"http://images.brickset.com/sets/images/1084-1.jpg","No","No",0
22450,"1900","1","Duplo","","1984","Trial Pack "Duck"",,6,,,,,,"No","No",0
5919,"1901","1","Basic","","1984","Trial Size Offer",,31,,,,,"http://images.brickset.com/sets/images/1901-1.jpg","No","No",0
22451,"1932","1","Basic","","1984","Basic Building Set with Storage Case",,83,,,,,,"No","No",0
22452,"1954","2","Basic","","1984","Basic Set with Storage Case",1,137,,,,,"http://images.brickset.com/sets/images/1954-2.jpg","No","No",0
8427,"1976","1","Town","Bonus/Value Pack","1984","Town 3-Pack",,97,,,,,"http://images.brickset.com/sets/images/1976-1.jpg","No","No",0
22453,"1979","2","Town","Product Collection","1984","Town Value Pack",,78,,,,,,"No","No",0
696,"1983","1","Space","Bonus/Value Pack","1984","Space Value Pack",,97,,,,,"http://images.brickset.com/sets/images/1983-1.jpg","No","No",0
748,"2054","1","Duplo","Baby","1984","Squirrel Rattle",,2,,,,,,"No","No",0
749,"2055","1","Duplo","Baby","1984","Rocking Horse",1,2,,,,,,"No","No",0
857,"2305","1","Duplo","","1984","Base Plate, Red",,1,,10,,,,"No","No",0
859,"2307","1","Duplo","","1984","Supplementary Set",,18,,,,,,"No","No",0
861,"2309","1","Duplo","","1984","Supplementary Set",,25,,,,,,"No","No",0
876,"2335","1","Duplo","","1984","Basic Set Animal",,9,,,,,"http://images.brickset.com/sets/images/2335-1.jpg","No","No",0
883,"2345","1","Duplo","","1984","Basic Set House",2,15,,,,,,"No","No",0
887,"2355","1","Duplo","","1984","Basic Set Vehicles",2,25,,,,,,"No","No",0
897,"2375","1","Duplo","","1984","Basic Set Town",4,53,,,,,,"No","No",0
971,"2618","1","Duplo","","1984","Deep Sea Diver",1,2,,,,,,"No","No",0
972,"2619","1","Duplo","","1984","Helicopter",1,2,,,,,,"No","No",0
985,"2636","1","Duplo","","1984","Tow Truck",1,3,,,,,,"No","No",0
991,"2639","1","Duplo","","1984","Petrol Station",2,12,,,,,"http://images.brickset.com/sets/images/2639-1.jpg","No","No",0
999,"2649","1","Duplo","","1984","Sea Explorer",3,36,,,,,"http://images.brickset.com/sets/images/2649-1.jpg","No","No",0
1056,"2713","1","Duplo","Trains","1984","Train Points",,10,,,,,,"No","No",0
1058,"2717","1","Duplo","Trains","1984","Train Bridge",,5,,9,,,,"No","No",0
1697,"3630","1","Fabuland","","1984","Percy Pilot",1,8,,,,,"http://images.brickset.com/sets/images/3630-1.jpg","No","No",0
1705,"3639","1","Fabuland","","1984",""Paddy" Wagon",2,9,,,,,"http://images.brickset.com/sets/images/3639-1.jpg","No","No",0
1725,"3664","1","Fabuland","","1984","Bertie Bulldog (Police Chief) and Constable Bulldog",2,63,,,,,"http://images.brickset.com/sets/images/3664-1.jpg","No","No",0
1731,"3670","1","Fabuland","","1984","Service Station",2,52,,20,,,"http://images.brickset.com/sets/images/3670-1.jpg","No","No",0
1732,"3671","1","Fabuland","","1984","Airport",3,49,,22.25,,,"http://images.brickset.com/sets/images/3671-1.jpg","No","No",0
1757,"3711","1","Fabuland","","1984","Tubby and Tuba",1,4,,,,,"http://images.brickset.com/sets/images/3711-1.jpg","No","No",0
1758,"3712","1","Fabuland","","1984","Robby Rabbit",1,4,,,,,"http://images.brickset.com/sets/images/3712-1.jpg","No","No",0
1759,"3713","1","Fabuland","","1984","Mike Monkey",1,7,,,,,"http://images.brickset.com/sets/images/3713-1.jpg","No","No",0
1816,"3789","1","Fabuland","","1984","Constable Clarke",1,5,,,,,"http://images.brickset.com/sets/images/3789-1.jpg","No","No",0
1818,"3791","1","Fabuland","","1984","Wally Walrus",1,6,,,,,"http://images.brickset.com/sets/images/3791-1.jpg","No","No",0
2980,"6010","1","Castle","Lion Knights","1984","Supply Wagon",1,35,,3,,,"http://images.brickset.com/sets/images/6010-1.jpg","No","No",0
2989,"6021","1","Castle","Lion Knights","1984","Jousting Knights",2,37,,5.25,,,"http://images.brickset.com/sets/images/6021-1.jpg","No","No",0
