SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
7694,"1","12","Minitalia","","1977","Small basic set",,,,,,,"http://images.brickset.com/sets/images/1-12.jpg","No","No",0
7696,"2","11","Minitalia","","1977","Medium basic set",,128,,,,,"http://images.brickset.com/sets/images/2-11.jpg","No","No",0
5287,"085","1","PreSchool","","1977","Racer",1,4,,,,,,"No","No",0
5289,"087","1","PreSchool","","1977","Taxi",1,5,,,,,,"No","No",0
5293,"88","1","PreSchool","","1977","Camping",,9,,,,,,"No","No",0
5292,"089","1","PreSchool","","1977","Mary's House",3,17,,,,,,"No","No",0
141,"110","1","Universal Building Set","","1977","Building Set, 3+",,131,,,,,"http://images.brickset.com/sets/images/110-1.jpg","No","No",0
152,"111","1","Universal Building Set","","1977","Building Set, 3+",,173,,,,,"http://images.brickset.com/sets/images/111-1.jpg","No","No",0
159,"112","1","Universal Building Set","","1977","Building Set, 3+",,200,,,,,"http://images.brickset.com/sets/images/112-1.jpg","No","No",0
170,"113","1","Universal Building Set","","1977","Building Set, 3+",,293,,,,,"http://images.brickset.com/sets/images/113-1.jpg","No","No",0
172,"114","1","Universal Building Set","","1977","Building Set, 3+",,390,,,,,"http://images.brickset.com/sets/images/114-1.jpg","No","No",0
456,"162","1","Trains","4.5/12 V","1977","Locomotive",,210,,,,,"http://images.brickset.com/sets/images/162-1.jpg","No","No",0
465,"163","1","Trains","4.5/12 V","1977","Cargo Wagon",2,128,,,,,"http://images.brickset.com/sets/images/163-1.jpg","No","No",0
5294,"192","1","Building Set with People","","1977","Policemen",,86,,,,,"http://images.brickset.com/sets/images/192-1.jpg","No","No",0
7497,"198","1","Building Set with People","","1977","Cowboys",,41,,,,,"http://images.brickset.com/sets/images/198-1.jpg","No","No",0
7498,"199","1","Building Set with People","","1977","Scooter",,45,,,,,"http://images.brickset.com/sets/images/199-1.jpg","No","No",0
7499,"213","1","Building Set with People","","1977","Airplane ride",,48,,,,,"http://images.brickset.com/sets/images/213-1.jpg","No","No",0
7500,"214","1","Building Set with People","","1977","Road repair crew",,68,,,,,"http://images.brickset.com/sets/images/214-1.jpg","No","No",0
7501,"215","1","Building Set with People","","1977","Red Indians",,93,,,,,"http://images.brickset.com/sets/images/215-1.jpg","No","No",0
7502,"217","1","Building Set with People","","1977","Service Station",,228,,,,,"http://images.brickset.com/sets/images/217-1.jpg","No","No",0
6727,"218","1","Building Set with People","","1977","Firemen",,274,,,,,"http://images.brickset.com/sets/images/218-1.jpg","No","No",0
841,"225","1","Gear","Books/Ideas book","1977","Building Ideas Book No. 2",,,,,,,"http://images.brickset.com/sets/images/225-1.jpg","No","No",0
8416,"245","2","Basic","","1977","Two Santas",,37,,,,,"http://images.brickset.com/sets/images/245-2.jpg","No","No",0
919,"246","1","Basic","Seasonal","1977","Santa and Sleigh",,1,,1.5,,,"http://images.brickset.com/sets/images/246-1.jpg","No","No",0
1088,"276","1","Building Set with People","","1977","Nurse and Child",,90,,,,,"http://images.brickset.com/sets/images/276-1.jpg","No","No",0
1091,"277","1","Building Set with People","","1977","Fireplace",,82,,,,,"http://images.brickset.com/sets/images/277-1.jpg","No","No",0
1200,"296","1","Building Set with People","","1977","Ladies' Hairdressers",,160,,,,,"http://images.brickset.com/sets/images/296-1.jpg","No","No",0
5400,"371","3","LEGOLAND","Town","1977","Sea Plane",2,47,,,,,"http://images.brickset.com/sets/images/371-3.jpg","No","No",0
1766,"372","1","Universal Building Set","","1977","Texas Rangers",,249,,,,,"http://images.brickset.com/sets/images/372-1.jpg","No","No",0
