SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
3844,"722","1","Basic","","1980","Universal Building Set, 7+",,301,,20,,,"http://images.brickset.com/sets/images/722-1.jpg","No","No",0
3895,"733","1","Basic","","1980","Universal Building Set, 7+",,533,,39,,,"http://images.brickset.com/sets/images/733-1.jpg","No","No",0
3935,"744","1","Basic","","1980","Universal Building Set with Motor, 7+",,537,,59,,,"http://images.brickset.com/sets/images/744-1.jpg","No","No",0
4135,"820","1","Basic","Supplementaries","1980","Red Plates Parts Pack",,34,,4.75,,,,"No","No",0
4151,"822","1","Basic","Supplementaries","1980","Blue Plates Parts Pack",,34,,4.75,,,"http://images.brickset.com/sets/images/822-1.jpg","No","No",0
4187,"830","1","Basic","Supplementaries","1980","Red Bricks Parts Pack",,46,,4.75,,,"http://images.brickset.com/sets/images/830-1.jpg","No","No",0
4191,"831","1","Basic","Supplementaries","1980","Black Bricks Parts Pack",,46,,4.75,,,"http://images.brickset.com/sets/images/831-1.jpg","No","No",0
4202,"832","1","Basic","Supplementaries","1980","Blue Bricks Parts Pack",,46,,4.75,,,"http://images.brickset.com/sets/images/832-1.jpg","No","No",0
4208,"833","1","Basic","Supplementaries","1980","White Bricks Parts Pack",,46,,4.75,,,"http://images.brickset.com/sets/images/833-1.jpg","No","No",0
4209,"834","1","Basic","Supplementaries","1980","Yellow Bricks Parts Pack",,46,,4.75,,,"http://images.brickset.com/sets/images/834-1.jpg","No","No",0
4218,"836","1","Basic","Supplementaries","1980","Doors and Windows Parts Pack",,37,,4.75,,,"http://images.brickset.com/sets/images/836-1.jpg","No","No",0
4226,"837","1","Basic","Supplementaries","1980","Wheels and Tyres Parts Pack",,28,,4.75,,,"http://images.brickset.com/sets/images/837-1.jpg","No","No",0
4233,"838","1","Basic","Supplementaries","1980","Red Roof Bricks Parts Pack, 45°",,58,,4.75,,,"http://images.brickset.com/sets/images/838-1.jpg","No","No",0
