SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
5024,"0011","3","Castle","Bonus/Value Pack","1987","2 For 1 Bonus Offer",,151,,1.5,,,"http://images.brickset.com/sets/images/0011-3.jpg","No","No",0
924,"250","1","Gear","Books/Ideas book","1987","Building Ideas Book",,,,3,,,"http://images.brickset.com/sets/images/250-1.jpg","No","No",0
1259,"303","1","Basic","","1987","Basic Building Set, 3+",,33,,,,,,"No","No",0
1289,"307","1","Basic","","1987","Basic Building Set, 3+",,,,,,,,"No","No",0
22423,"317","1","Basic","","1987","Basic Building Set",,68,,,,,,"No","No",0
22426,"327","1","Basic","","1987","Basic Building Set",1,102,,,,,"http://images.brickset.com/sets/images/327-1.jpg","No","No",0
22425,"337","1","Basic","","1987","Basic Building Set",2,212,,,,,,"No","No",0
10101,"347","2","Basic","","1987","Basic Building Set",2,328,,,,,"http://images.brickset.com/sets/images/347-2.jpg","No","No",0
22424,"357","2","Basic","","1987","Basic Building Set",,681,,,,,,"No","No",0
2419,"503","1","Basic","","1987","Basic Building Set, 5+",,34,,,,,"http://images.brickset.com/sets/images/503-1.jpg","No","No",0
2461,"507","1","Basic","","1987","Basic Building Set, 5+",,60,,,,,"http://images.brickset.com/sets/images/507-1.jpg","No","No",0
8697,"517","2","Basic","","1987","Basic Building Set 5+",,115,,,,,"http://images.brickset.com/sets/images/517-2.jpg","No","No",0
23500,"527","1","Basic","","1987","Basic Building Set",1,192,,,,,"http://images.brickset.com/sets/images/527-1.jpg","No","No",0
8736,"537","1","Basic","","1987","Basic Building Set, 5+",2,259,,,,,"http://images.brickset.com/sets/images/537-1.jpg","No","No",0
2792,"547","1","Basic","","1987","Basic Building Set, 5+",2,563,,,,,"http://images.brickset.com/sets/images/547-1.jpg","No","No",0
2812,"557","1","Basic","","1987","Basic Building Set, 5+",2,711,,,,,"http://images.brickset.com/sets/images/557-1.jpg","No","No",0
3063,"610","2","Town","Special","1987","Rescue Helicopter",,39,,,,,"http://images.brickset.com/sets/images/610-2.jpg","No","No",0
4054,"789","1","Basic","Supplementaries","1987","Storage Cloth",,1,,,,,"http://images.brickset.com/sets/images/789-1.jpg","No","No",0
22620,"952","2","Dacta","Books","1987","TC logo - Activity Book Box Set",,,,,,,"http://images.brickset.com/sets/images/952-2.jpg","No","No",0
7862,"1078","1","Dacta","","1987","Animal Mosaic Puzzle",,80,,,,,"http://images.brickset.com/sets/images/1078-1.jpg","No","No",0
7863,"1079","1","Dacta","","1987","Animal Mosaic Puzzle",,80,,,,,"http://images.brickset.com/sets/images/1079-1.jpg","No","No",0
23552,"1346","1","Service Packs","Technic","1987","Touch sensors, 4.5v",,2,,,,,"http://images.brickset.com/sets/images/1346-1.jpg","No","No",0
22619,"1460","1","Dacta","","1987","Pre-school activities with LEGO bricks",,,,,,,"http://images.brickset.com/sets/images/1460-1.jpg","No","No",0
333,"1467","1","Town","Special","1987","Race Car",1,46,,,,,"http://images.brickset.com/sets/images/1467-1.jpg","No","No",0
334,"1468","1","Town","Special","1987","Petrol Tanker",1,40,,,,,"http://images.brickset.com/sets/images/1468-1.jpg","No","No",0
339,"1469","1","Town","Special","1987","Helicopter",,40,,,,,"http://images.brickset.com/sets/images/1469-1.jpg","No","No",0
341,"1470","1","Town","Special","1987","Petrol Pumps and Garage Staff",2,32,,,,,"http://images.brickset.com/sets/images/1470-1.jpg","No","No",0
342,"1472","1","Town","Leisure","1987","Vacation House",4,353,,,,,"http://images.brickset.com/sets/images/1472-1.jpg","No","No",0
22427,"1473","1","Duplo","","1987","Combi Pack",,,,,,,,"No","No",0
355,"1484","1","Town","Special","1987","Houses",2,197,,,,,"http://images.brickset.com/sets/images/1484-1.jpg","No","No",0
22428,"1488","1","Duplo","","1987","Building Set",,,,,,,,"No","No",0
360,"1496","1","Town","Racing","1987","Rally Car",1,52,,,,,"http://images.brickset.com/sets/images/1496-1.jpg","No","No",0
361,"1497","1","Town","Racing","1987","Pitstop and Crew",2,124,,,,,"http://images.brickset.com/sets/images/1497-1.jpg","No","No",0
362,"1498","1","Space","Classic","1987","Spy-Bot",,62,,,,,"http://images.brickset.com/sets/images/1498-1.jpg","No","No",0
363,"1499","1","Space","Classic","1987","Twin Starfire",2,89,,,,,"http://images.brickset.com/sets/images/1499-1.jpg","No","No",0
5001,"1501","1","Duplo","","1987","Yellow Bucket",,68,,,,,"http://images.brickset.com/sets/images/1501-1.jpg","No","No",0
364,"1502","1","Town","Bonus/Value Pack","1987","Two Pick Set",,176,,,,,,"No","No",0
367,"1509","1","Town","Bonus/Value Pack","1987","Town Value Pack",,176,,,,,"http://images.brickset.com/sets/images/1509-1.jpg","No","No",0
368,"1510","1","Space","Bonus/Value Pack","1987","Special Two-Set Space Pack",,151,,,,,"http://images.brickset.com/sets/images/1510-1.jpg","No","No",0
372,"1516","1","Fabuland","","1987","Promotional Set",2,23,,,,,"http://images.brickset.com/sets/images/1516-1.jpg","No","No",0
22429,"1529","2","Duplo","","1987","Rattle",,1,,,,,,"No","No",0
22430,"1573","1","Basic","","1987","Basic Building Set",,,,,,,,"No","No",0
5921,"1575","2","Basic","","1987","Basic Set 5+ with Board Game",1,230,,,,,"http://images.brickset.com/sets/images/1575-2.jpg","No","No",0
22433,"1585","1","Duplo","","1987","Combi Pack",,,,,,,,"No","No",0
22431,"1586","1","Basic","","1987","Basic Set with Storage Case",,,,,,,,"No","No",0
22432,"1587","1","Basic","","1987","Basic Set with Storage Case",,,,,,,,"No","No",0
10230,"1588","1","Basic","","1987","Basic Building Set",,27,,,,,,"No","No",0
443,"1598","1","Basic","","1987","Trial Size Offer",1,33,,,,,"http://images.brickset.com/sets/images/1598-1.jpg","No","No",0
444,"1599","1","Basic","","1987","Airliner",,102,,,,,"http://images.brickset.com/sets/images/1599-1.jpg","No","No",0
446,"1602","1","Basic","","1987","Basic Set 3+",,16,,,,,"http://images.brickset.com/sets/images/1602-1.jpg","No","No",0
8630,"1603","1","Basic","","1987","Basic Set 3+",,13,,,,,"http://images.brickset.com/sets/images/1603-1.jpg","No","No",0
8628,"1604","1","Basic","","1987","Basic Set 3+",,17,,,,,"http://images.brickset.com/sets/images/1604-1.jpg","No","No",0
8629,"1605","1","Basic","","1987","Basic Set 3+",,14,,,,,"http://images.brickset.com/sets/images/1605-1.jpg","No","No",0
5497,"1606","1","Basic","","1987","Red and Yellow Car",,23,,,,,"http://images.brickset.com/sets/images/1606-1.jpg","No","No",0
5498,"1607","1","Basic","","1987","Helicopter",,25,,,,,"http://images.brickset.com/sets/images/1607-1.jpg","No","No",0
23531,"1608","1","Universal Building Set","","1987","Aeroplane",,24,,,,,"http://images.brickset.com/sets/images/1608-1.jpg","No","No",0
447,"1609","1","Basic","","1987","Ship",,27,,,,,"http://images.brickset.com/sets/images/1609-1.jpg","No","No",0
6883,"1613","1","Basic","","1987","Basic Set, 3+",2,359,,,,,"http://images.brickset.com/sets/images/1613-1.jpg","No","No",0
22434,"1615","1","Basic","","1987","Basic Set",1,382,,,,,"http://images.brickset.com/sets/images/1615-1.jpg","No","No",0
10105,"1685","1","Duplo","","1987","Pre-School Building Set",6,67,,,,,,"No","No",0
718,"2020","1","Duplo","Baby","1987","Duck Rattle - Teether",,1,,5,,,"http://images.brickset.com/sets/images/2020-1.jpg","No","No",0
755,"2070","1","Duplo","Baby","1987","Telephone Rattle",,3,,18.5,,,"http://images.brickset.com/sets/images/2070-1.jpg","No","No",0
757,"2072","1","Duplo","Baby","1987","Touch and Learn Cot Toy",,6,,,,,"http://images.brickset.com/sets/images/2072-1.jpg","No","No",0
863,"2310","1","Duplo","","1987","Supplementary Bricks",,28,,,,,,"No","No",0
864,"2312","1","Duplo","","1987","Supplementary Bricks",,39,,,,,,"No","No",0
875,"2333","1","Duplo","","1987","Basic Set Animal",,12,,,,,"http://images.brickset.com/sets/images/2333-1.jpg","No","No",0
882,"2344","1","Duplo","","1987","Basic Set Circus",,19,,,,,,"No","No",0
892,"2366","1","Duplo","","1987","Basic Set House and Car",2,24,,,,,"http://images.brickset.com/sets/images/2366-1.jpg","No","No",0
899,"2377","1","Duplo","","1987","Basic Set Safari",,45,,,,,,"No","No",0
904,"2388","1","Duplo","","1987","Basic Set Harbour",3,45,,,,,,"No","No",0
910,"2399","1","Duplo","","1987","Basic Set Town",4,63,,,,,,"No","No",0
979,"2628","1","Duplo","","1987","Transport Truck",1,4,,,,,,"No","No",0
983,"2632","1","Duplo","","1987","Delivery Truck",1,4,,,,,,"No","No",0
986,"2637","1","Duplo","","1987","Fire Engine",1,5,,15.5,,,,"No","No",0
990,"2638","1","Duplo","","1987","Container Truck",1,9,,,,,,"No","No",0
1057,"2714","1","Duplo","Trains","1987","Train Crossings",,4,,7.5,,,"http://images.brickset.com/sets/images/2714-1.jpg","No","No",0
1702,"3636","1","Fabuland","","1987","Lucy Lamb's Bedroom",1,21,,,,,"http://images.brickset.com/sets/images/3636-1.jpg","No","No",0
1709,"3645","1","Fabuland","","1987","School Room",3,24,,,,,"http://images.brickset.com/sets/images/3645-1.jpg","No","No",0
1720,"3659","1","Fabuland","","1987","Playground",2,16,,,,,"http://images.brickset.com/sets/images/3659-1.jpg","No","No",0
1723,"3662","1","Fabuland","","1987","Double-Decker Bus",2,32,,,,,"http://images.brickset.com/sets/images/3662-1.jpg","No","No",0
1735,"3674","1","Fabuland","","1987","Bonny Bunny's New House",2,44,,14.75,,,"http://images.brickset.com/sets/images/3674-1.jpg","No","No",0
1736,"3675","1","Fabuland","","1987","General Store",3,103,,,,,"http://images.brickset.com/sets/images/3675-1.jpg","No","No",0
1742,"3682","1","Fabuland","","1987","Fire Station",3,149,,39.75,,,"http://images.brickset.com/sets/images/3682-1.jpg","No","No",0
1765,"3719","1","Fabuland","","1987","Bus Stop with Maximilian Mouse",1,5,,,,,"http://images.brickset.com/sets/images/3719-1.jpg","No","No",0
1824,"3797","1","Fabuland","","1987","Fire Chief Boris Bulldog",1,8,,,,,"http://images.brickset.com/sets/images/3797-1.jpg","No","No",0
1871,"4010","1","Boats","","1987","Police Rescue Boat",2,83,,15.5,,,"http://images.brickset.com/sets/images/4010-1.jpg","No","No",0
1881,"4020","1","Boats","","1987","Fire Fighter",3,206,,28.5,,,"http://images.brickset.com/sets/images/4020-1.jpg","No","No",0
1891,"4030","1","Boats","","1987","Cargo Carrier",3,323,,44,,,"http://images.brickset.com/sets/images/4030-1.jpg","No","No",0
2392,"5000","1","Service Packs","","1987","Replacement Motor 4.5 V",,1,,7,,,"http://images.brickset.com/sets/images/5000-1.jpg","No","No",0
2393,"5001","1","Service Packs","","1987","4 Wheel Bushes for 4.5 V Basic Motor",,4,,,,,"http://images.brickset.com/sets/images/5001-1.jpg","No","No",0
2394,"5002","1","Service Packs","","1987","2 Rubber Crawler Tracks",,2,,,,,"http://images.brickset.com/sets/images/5002-1.jpg","No","No",0
2395,"5003","1","Service Packs","","1987","2 Lighting Bricks 4.5 V",,2,,,,,"http://images.brickset.com/sets/images/5003-1.jpg","No","No",0
2396,"5004","1","Service Packs","","1987","2 Keys for Wind-Up Motor",,2,,,,,"http://images.brickset.com/sets/images/5004-1.jpg","No","No",0
2397,"5005","1","Service Packs","","1987","Battery Box Grey 4.5 V for use with Basic set 816",,1,,5.75,,,"http://images.brickset.com/sets/images/5005-1.jpg","No","No",0
2398,"5006","1","Service Packs","","1987","Replacement 2-Piece Battery Motor Housing",,2,,,,,"http://images.brickset.com/sets/images/5006-1.jpg","No","No",0
2421,"5031","1","Service Packs","","1987","2 Propellers, 3 Nose Wheels and Rotor Unit",,15,,,,,"http://images.brickset.com/sets/images/5031-1.jpg","No","No",0
2422,"5032","1","Service Packs","Town","1987","Jack",,1,,,,,"http://images.brickset.com/sets/images/5032-1.jpg","No","No",0
2423,"5033","1","Service Packs","","1987","Light and Sound 1 x 4 Lighting Brick and 4 Colour Globes",,5,,5.5,,,"http://images.brickset.com/sets/images/5033-1.jpg","No","No",0
2424,"5034","1","Service Packs","","1987","Light and Sound 1 x 2 Lighting Brick and 4 Colour Globes",,5,,,,,"http://images.brickset.com/sets/images/5034-1.jpg","No","No",0
2425,"5035","1","Service Packs","","1987","Town Siren",,1,,,,,"http://images.brickset.com/sets/images/5035-1.jpg","No","No",0
2426,"5036","1","Service Packs","","1987","Space Siren",,1,,,,,"http://images.brickset.com/sets/images/5036-1.jpg","No","No",0
2452,"5061","1","Service Packs","Trains","1987","Train Connector Leads 25 and 75 cm",,6,,3.5,,,"http://images.brickset.com/sets/images/5061-1.jpg","No","No",0
2453,"5062","1","Service Packs","Trains","1987","Shunting Trip Posts and Signal 4.5 V",,4,,,,,"http://images.brickset.com/sets/images/5062-1.jpg","No","No",0
2454,"5063","1","Service Packs","Trains","1987","Power Supply Rail for 12 V Trains",,1,,,,,"http://images.brickset.com/sets/images/5063-1.jpg","No","No",0
2455,"5064","1","Service Packs","Trains","1987","4 Locomotive Wheels for Battery Train",,8,,,,,"http://images.brickset.com/sets/images/5064-1.jpg","No","No",0
2456,"5065","1","Service Packs","Trains","1987","Two-Way Plugs and Cable 3.0 m",,11,,,,,"http://images.brickset.com/sets/images/5065-1.jpg","No","No",0
2457,"5066","1","Service Packs","Trains","1987","Buffer Sets and Couplings",,6,,,,,"http://images.brickset.com/sets/images/5066-1.jpg","No","No",0
2458,"5067","1","Service Packs","Trains","1987","8 Rubber Wheel Rims",,8,,,,,"http://images.brickset.com/sets/images/5067-1.jpg","No","No",0
2459,"5068","1","Service Packs","Trains","1987","Locomotive Base Plate with Couplings (Motor Frame)",,5,,,,,"http://images.brickset.com/sets/images/5068-1.jpg","No","No",0
2460,"5069","1","Service Packs","","1987","2 Lighting Bricks 12 V",,2,,,,,"http://images.brickset.com/sets/images/5069-1.jpg","No","No",0
2462,"5070","1","Service Packs","","1987","Wheel Sets Small, Black",,2,,,,,"http://images.brickset.com/sets/images/5070-1.jpg","No","No",0
2463,"5071","1","Service Packs","","1987","Wheel Sets Large, Red",,2,,,,,"http://images.brickset.com/sets/images/5071-1.jpg","No","No",0
2464,"5072","1","Service Packs","Trains","1987","Long Wagon or Carriage Base 6 x 28",,1,,,,,"http://images.brickset.com/sets/images/5072-1.jpg","No","No",0
2465,"5073","1","Service Packs","Trains","1987","Light Transmitting Elements",,7,,,,,"http://images.brickset.com/sets/images/5073-1.jpg","No","No",0
2466,"5074","1","Service Packs","Trains","1987","2 Bogie Plates",,2,,,,,"http://images.brickset.com/sets/images/5074-1.jpg","No","No",0
2467,"5075","1","Service Packs","Trains","1987","Tender 4.5 V Battery Red. For Trains with Battery Motor 810",,2,,,,,"http://images.brickset.com/sets/images/5075-1.jpg","No","No",0
2494,"5100","1","Service Packs","","1987","Battery Box (Tube) 4.5 V",,1,,8,,,"http://images.brickset.com/sets/images/5100-1.jpg","No","No",0
2495,"5101","1","Service Packs","","1987","Motor 4.5 V",,1,,12.5,,,"http://images.brickset.com/sets/images/5101-1.jpg","No","No",0
2496,"5102","1","Service Packs","Technic","1987","Pneumatic Tube Black and Grey 60 and 100 cm",,2,,2,,,"http://images.brickset.com/sets/images/5102-1.jpg","No","No",0
2497,"5103","1","Service Packs","Technic","1987","Pneumatic Spring Cylinder 48 mm Red",,1,,2,,,"http://images.brickset.com/sets/images/5103-1.jpg","No","No",0
2498,"5104","1","Service Packs","Technic","1987","Pneumatic Piston Cylinder 48 mm Yellow",,1,,2,,,"http://images.brickset.com/sets/images/5104-1.jpg","No","No",0
2499,"5105","1","Service Packs","Technic","1987","Pneumatic Piston Cylinder 64 mm Yellow",,1,,2.5,,,"http://images.brickset.com/sets/images/5105-1.jpg","No","No",0
2500,"5106","1","Service Packs","Technic","1987","Two-Way Valve and Non-Return Valve",,2,,3.5,,,"http://images.brickset.com/sets/images/5106-1.jpg","No","No",0
2541,"5148","1","Service Packs","","1987","Wheels and Tyres",,40,,5.25,,,,"No","No",0
2555,"5161","1","Service Packs","","1987","16 Inverted Slope Bricks",,16,,3,,,"http://images.brickset.com/sets/images/5161-1.jpg","No","No",0
2556,"5162","1","Service Packs","","1987","6 Fences and 2 Gates",,10,,,,,"http://images.brickset.com/sets/images/5162-1.jpg","No","No",0
2557,"5163","1","Service Packs","","1987","2 Turntables 4 x 4, 2 Turntables 2 x 2",,4,,,,,"http://images.brickset.com/sets/images/5163-1.jpg","No","No",0
2561,"5167","1","Service Packs","","1987","4 Hinges, 4 Tilting Bearings",,16,,,,,,"No","No",0
2562,"5168","1","Service Packs","","1987","Digger Bucket Assembly",,4,,3,,,"http://images.brickset.com/sets/images/5168-1.jpg","No","No",0
2563,"5169","1","Service Packs","","1987","Crane Set Assembly",,7,,,,,"http://images.brickset.com/sets/images/5169-1.jpg","No","No",0
2564,"5171","1","Service Packs","","1987","Decorated Elements",,28,,3,,,"http://images.brickset.com/sets/images/5171-1.jpg","No","No",0
2565,"5172","1","Service Packs","","1987","Round Bricks, Rocket Noses and Tails",,30,2.77,3.5,,,"http://images.brickset.com/sets/images/5172-1.jpg","No","No",0
2566,"5173","1","Service Packs","Space","1987","Space Wings, Sloping Frames, Space Motors and Seats",,19,,2.75,,,"http://images.brickset.com/sets/images/5173-1.jpg","No","No",0
2567,"5174","1","Service Packs","","1987","Wheels and Bearings (Grooved Tyres and Hubs)",,28,,2.75,,,"http://images.brickset.com/sets/images/5174-1.jpg","No","No",0
2568,"5175","1","Service Packs","Space","1987","Space Equipment",,26,,3.5,,,"http://images.brickset.com/sets/images/5175-1.jpg","No","No",0
2569,"5176","1","Service Packs","","1987","Transparent Bricks",,19,,2.75,,,"http://images.brickset.com/sets/images/5176-1.jpg","No","No",0
2570,"5177","1","Service Packs","","1987","Town and Space Tools",,35,,2.75,,,"http://images.brickset.com/sets/images/5177-1.jpg","No","No",0
2571,"5178","1","Service Packs","Town","1987","Plane Accessories",,23,,2.75,,,"http://images.brickset.com/sets/images/5178-1.jpg","No","No",0
2572,"5179","1","Service Packs","","1987","Hinges and Couplings",,24,,,,,"http://images.brickset.com/sets/images/5179-1.jpg","No","No",0
2573,"5180","1","Service Packs","","1987","Airport T-Junction and Circle Base Plates",,2,,6,,,"http://images.brickset.com/sets/images/5180-1.jpg","No","No",0
2574,"5181","1","Service Packs","","1987","Two Straight Airport Runways",,2,,6,,,"http://images.brickset.com/sets/images/5181-1.jpg","No","No",0
2622,"5231","1","Service Packs","","1987","20 Technic Beams and Plates Yellow",,20,,2.75,,,"http://images.brickset.com/sets/images/5231-1.jpg","No","No",0
2623,"5232","1","Service Packs","","1987","20 Technic Beams and Plates Blue",,18,,2.75,,,"http://images.brickset.com/sets/images/5232-1.jpg","No","No",0
2626,"5234","1","Service Packs","","1987","20 Technic Beams and Plates Black",,20,,,,,"http://images.brickset.com/sets/images/5234-1.jpg","No","No",0
2628,"5236","1","Service Packs","","1987","8 Technic Beams Blue",,8,,,,,"http://images.brickset.com/sets/images/5236-1.jpg","No","No",0
2629,"5237","1","Service Packs","","1987","8 Technic Beams Black",,8,,,,,"http://images.brickset.com/sets/images/5237-1.jpg","No","No",0
2630,"5238","1","Service Packs","","1987","8 Technic Beams Red",,8,,,,,"http://images.brickset.com/sets/images/5238-1.jpg","No","No",0
2631,"5239","1","Service Packs","","1987","34 Cross Axles",,34,,3.25,,,"http://images.brickset.com/sets/images/5239-1.jpg","No","No",0
2633,"5240","1","Service Packs","","1987","6 Wheel Hubs and Tyres 24 mm (4) and 43 mm (2)",,12,,2.75,,,"http://images.brickset.com/sets/images/5240-1.jpg","No","No",0
2634,"5241","1","Service Packs","","1987","Gear Rack and Wheels, Wedge-Belt and Crown Wheels",,20,,3.25,,,"http://images.brickset.com/sets/images/5241-1.jpg","No","No",0
2635,"5242","1","Service Packs","","1987","Differential Housing and Steering Elements",,19,,3.5,,,"http://images.brickset.com/sets/images/5242-1.jpg","No","No",0
2636,"5243","1","Service Packs","","1987","70 Chain Links",,70,,3.5,,,"http://images.brickset.com/sets/images/5243-1.jpg","No","No",0
2637,"5244","1","Service Packs","","1987","54 Crawler Track Links",,54,,3,,,"http://images.brickset.com/sets/images/5244-1.jpg","No","No",0
2639,"5246","1","Service Packs","","1987","2 Tyres and Hubs 81 mm",,4,,4.75,,,"http://images.brickset.com/sets/images/5246-1.jpg","No","No",0
2640,"5247","1","Service Packs","","1987","Bushes, Piston Rods and Toggle Joints",,66,,3,,,"http://images.brickset.com/sets/images/5247-1.jpg","No","No",0
2641,"5248","1","Service Packs","","1987","2 Tyres and Hubs 62 mm",,4,,,,,"http://images.brickset.com/sets/images/5248-1.jpg","No","No",0
2642,"5249","1","Service Packs","","1987","20 Technic Beams and Plates Red",,20,,2.75,,,"http://images.brickset.com/sets/images/5249-1.jpg","No","No",0
2644,"5250","1","Service Packs","","1987","8 Technic Beams Yellow",,8,,,,,"http://images.brickset.com/sets/images/5250-1.jpg","No","No",0
2664,"5270","1","Service Packs","","1987","2 Tyres and Hubs 43 mm",,4,,,,,"http://images.brickset.com/sets/images/5270-1.jpg","No","No",0
2985,"6017","1","Castle","Lion Knights","1987","King's Oarsmen",2,45,2.5,3.75,,,"http://images.brickset.com/sets/images/6017-1.jpg","No","No",0
3018,"6049","1","Castle","Lion Knights","1987","Viking Voyager",5,99,,11,,,"http://images.brickset.com/sets/images/6049-1.jpg","No","No",0
3028,"6062","1","Castle","Black Falcons","1987","Battering Ram",6,236,,19.95,,,"http://images.brickset.com/sets/images/6062-1.jpg","No","No",0
