SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
2970,"599","1","Basic","","1982","Basic Building Set, 5+",3,748,,,,,"http://images.brickset.com/sets/images/599-1.jpg","No","No",0
6513,"1066","1","Dacta","Town","1982","Little People with Accessories",36,174,,,,,"http://images.brickset.com/sets/images/1066-1.jpg","No","No",0
7864,"1082","1","Dacta","","1982","Roof Bricks",,336,,,,,"http://images.brickset.com/sets/images/1082-1.jpg","No","No",0
22614,"1205","1","Service Packs","","1982","Keys for wind-up motor",,2,,,,,"http://images.brickset.com/sets/images/1205-1.jpg","No","No",0
9119,"1209","1","Service Packs","","1982","{Fences and Gates}",,10,,,,,"http://images.brickset.com/sets/images/1209-1.jpg","No","No",0
195,"1211","1","Service Packs","Space","1982","Space Stands and Brackets",,8,,2.25,,,,"No","No",0
24044,"1221","1","Service Packs","Technic","1982","Yellow beams",,8,,,,,,"No","No",0
24046,"1222","1","Service Packs","Technic","1982","Blue beams",,8,,,,,,"No","No",0
24047,"1223","1","Service Packs","Technic","1982","Black beams",,8,,,,,,"No","No",0
24045,"1224","1","Service Packs","Technic","1982","Red beams",,8,,,,,,"No","No",0
22615,"1226","1","Service Packs","","1982","Tractor wheels and tyres",,12,,,,,"http://images.brickset.com/sets/images/1226-1.jpg","No","No",0
436,"1590","2","Town","Special","1982","Breakdown Assistance",4,233,,,,,"http://images.brickset.com/sets/images/1590-2.jpg","No","No",0
22544,"1600","1","Duplo","","1982","Pampers Gift Pack",1,5,,,,,,"No","No",0
489,"1656","2","Promotional","Ferries","1982","Viking Line Ferry",,244,,,,,"http://images.brickset.com/sets/images/1656-2.jpg","No","No",0
492,"1658","1","Promotional","Ferries","1982","Viking Line Ferry 'Viking Saga'",,207,,,,,"http://images.brickset.com/sets/images/1658-1.jpg","No","No",0
5920,"1905","1","Basic","","1982","Mini Building Set",,36,,,,,,"No","No",0
5807,"1910","1","Basic","","1982","3+ Building Set",,85,,,,,"http://images.brickset.com/sets/images/1910-1.jpg","No","No",0
22545,"1920","1","Basic","","1982","Promo Basic Set",,115,,,,,"http://images.brickset.com/sets/images/1920-1.jpg","No","No",0
22546,"1922","2","Basic","","1982","Basic Building Set with Storage Case",,52,,,,,"http://images.brickset.com/sets/images/1922-2.jpg","No","No",0
22547,"2302","1","Duplo","","1982","Building Plate Red",,1,,,,,,"No","No",0
22548,"2306","2","Duplo","","1982","Supplementary Bricks",,18,,,,,,"No","No",0
860,"2308","1","Duplo","","1982","Basic Set",,,,,,,,"No","No",0
7144,"2622","1","Duplo","","1982","Little Plane",1,2,,,,,,"No","No",0
22403,"2635","1","Duplo","","1982","Fire Engine",1,4,,,,,,"No","No",0
22549,"2641","1","Duplo","","1982","Barnyard",1,21,,,,,,"No","No",0
22550,"2642","1","Duplo","","1982","Living Room",4,26,,,,,,"No","No",0
998,"2648","1","Duplo","","1982","Play-Box Home and Garage",2,18,,,,,,"No","No",0
1716,"3654","1","Fabuland","","1982","Lisa Lamb's House",1,32,,10,,,"http://images.brickset.com/sets/images/3654-1.jpg","No","No",0
1727,"3666","1","Fabuland","","1982","Billy Bear and Mortimer Mouse's  Service Station",2,28,,,,,"http://images.brickset.com/sets/images/3666-1.jpg","No","No",0
1728,"3667","1","Fabuland","","1982","Pat and Freddy's Shop",2,58,,,,,"http://images.brickset.com/sets/images/3667-1.jpg","No","No",0
1730,"3669","1","Fabuland","","1982","Fire Station",3,33,,,,,"http://images.brickset.com/sets/images/3669-1.jpg","No","No",0
1733,"3672","1","Fabuland","","1982","The Motel",3,60,,,,,"http://images.brickset.com/sets/images/3672-1.jpg","No","No",0
1738,"3678","1","Fabuland","","1982","Lionel Lion's Lodge",4,123,,,,,"http://images.brickset.com/sets/images/3678-1.jpg","No","No",0
7679,"3694","1","Fabuland","","1982","Figure collection",,,,,,,"http://images.brickset.com/sets/images/3694-1.jpg","No","No",0
7680,"3695","1","Fabuland","","1982","Figure collection",80,,,,,,"http://images.brickset.com/sets/images/3695-1.jpg","No","No",0
1749,"3701","1","Fabuland","","1982","Charlie Cat the fisherman",1,2,,1.5,,,"http://images.brickset.com/sets/images/3701-1.jpg","No","No",0
1750,"3703","1","Fabuland","","1982","Peter Pig the Cook",1,2,,,,,"http://images.brickset.com/sets/images/3703-1.jpg","No","No",0
1751,"3704","1","Fabuland","","1982","Marjorie Mouse",1,2,,1.5,,,"http://images.brickset.com/sets/images/3704-1.jpg","No","No",0
1752,"3706","1","Fabuland","","1982","Ernie Elephant",1,2,,,,,"http://images.brickset.com/sets/images/3706-1.jpg","No","No",0
1753,"3707","1","Fabuland","","1982","Clara Cow",1,2,,,,,"http://images.brickset.com/sets/images/3707-1.jpg","No","No",0
1754,"3708","1","Fabuland","","1982","Rufus Rabbit",1,3,,,,,"http://images.brickset.com/sets/images/3708-1.jpg","No","No",0
1810,"3781","1","Fabuland","","1982","Maximillian Mouse",1,4,,,,,"http://images.brickset.com/sets/images/3781-1.jpg","No","No",0
1811,"3782","1","Fabuland","","1982","Paul Parrot",1,4,,,,,"http://images.brickset.com/sets/images/3782-1.jpg","No","No",0
1812,"3784","1","Fabuland","","1982","Hugo Hog the Tinker",1,4,,,,,"http://images.brickset.com/sets/images/3784-1.jpg","No","No",0
1813,"3786","1","Fabuland","","1982","Boris Bulldog",1,8,,,,,"http://images.brickset.com/sets/images/3786-1.jpg","No","No",0
1868,"4005","1","Boats","","1982","Tug Boat",1,66,,10,,,"http://images.brickset.com/sets/images/4005-1.jpg","No","No",0
1876,"4015","1","Boats","","1982","Freighter",2,80,,,,,"http://images.brickset.com/sets/images/4015-1.jpg","No","No",0
1886,"4025","1","Boats","","1982","Fire Boat",3,150,,,,,"http://images.brickset.com/sets/images/4025-1.jpg","No","No",0
9816,"5235","2","Homemaker","","1982","Schoolroom",,231,,,,,"http://images.brickset.com/sets/images/5235-2.jpg","No","No",0
3150,"6302","1","Town","Accessories","1982","Mini-Figure Set",6,31,,,,,"http://images.brickset.com/sets/images/6302-1.jpg","No","No",0
